Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd
12.925633907318115,28.62699439,-10.11486431,-0.0939460195493256,83.5748819844372,0.049221852333315996,-0.29449173388248034
12.955080270767212,28.63831219,-9.66979801,-2.67535598851563,91.391508633195,0.0636451588178013,-0.3428104109959356
12.984876871109009,28.6242944,-9.18659054,-5.57041927156873,99.1129479453933,0.07980635196083521,-0.3796675898651621
13.014710903167725,28.61281491,-8.64714832,-8.77015432607348,106.690940551405,0.09811571521091333,-0.40444372268392076
13.038598537445068,28.54915849,-8.10649012,-12.2611515118308,114.078464695853,0.11887355186746831,-0.4172858145993334
13.062944173812866,28.50954519,-7.47465861,-16.0256332519896,121.230539898782,0.14226969090176342,-0.4190053216547936
13.086829900741577,28.40416209,-6.85184651,-20.0416184350026,128.104951137964,0.16839307082760835,-0.4109596007202952
13.11613154411316,28.30036551,-6.17514046,-24.2831878866605,134.662874966978,0.19724061401136414,-0.39490988590454074
13.140138149261475,28.17454103,-5.46622295,-28.7208446797502,140.869393003398,0.2287188567605164,-0.37286282226894024
13.164101600646973,28.02360015,-4.72897018,-33.3219602631728,146.693882679671,0.26265389765237007,-0.34689841625113105
13.188579320907593,27.86399059,-3.95394121,-38.0512949495686,152.110279882404,0.2988069494473181,-0.3190040776576509
13.212597131729126,27.63963591,-3.18535496,-42.8715792532856,157.097212919039,0.3368880070747162,-0.2909383393882311
13.242018938064575,27.43102443,-2.36250318,-47.7441409675477,161.638011934587,0.37656899259198734,-0.26413784675680535
13.271490573883057,27.15934601,-1.54856268,-52.6295617687581,165.720602274611,0.41749626825288255,-0.2396703717255334
13.29632568359375,26.87815777,-0.70835094,-57.4883465766182,169.337294145242,0.4593013143387224,-0.21822699274892302
13.325377941131592,26.56489685,0.12842801,-62.2815888993255,172.484484103055,0.501610631718222,-0.20014777812853757
13.354694843292236,26.26606666,1.02669519,-66.971615939652,175.162286308711,0.5440541114823504,-0.18546962445269202
13.383637189865112,25.8867805,1.87565947,-71.5225982748212,177.374113005475,0.5862712404064466,-0.1739847141622365
13.412952423095703,25.5082386,2.75594621,-75.901110393365,179.126224334878,0.6279168349006434,-0.16530464331071856
13.442456483840942,25.11370266,3.64646443,-80.0766302057091,180.427267376817,0.6686662919103712,-0.15892398194252186
13.471967935562134,24.69634329,4.5363934,-84.0219677664521,181.287823232638,0.7082194077165764,-0.1542762206911933
13.49738097190857,24.2635391,5.43242935,-87.7136157793175,181.719979157186,0.7463029729960677,-0.1507795057768002
13.521406888961792,23.80813017,6.32295724,-91.1320168996126,181.736940295813,0.7826726434607576,-0.1478722803972989
13.550374031066895,23.33884704,7.21762782,-94.2617452989082,181.35269262475,0.8171141266976392,-0.14503873397546752
13.579246282577515,22.85732,8.11093646,-97.0916023348957,180.581725401558,0.8494438586573936,-0.14182513907347669
13.608295917510986,22.37156782,9.00595862,-99.6146283995766,179.43881795541,0.8795093126474687,-0.13784860143202754
13.637815713882446,21.87238959,9.89460049,-101.828035032626,177.938892134318,0.9071887489378286,-0.13279921277228368
13.66544795036316,21.33964212,10.7615425,-103.733063149279,176.096928360107,0.9323902372631416,-0.1264367145927155
13.689716339111328,20.82823079,11.64394616,-105.334774700606,173.927940137137,0.9550507907550959,-0.11858505003890674
13.714945554733276,20.27155127,12.46609265,-106.641786247282,171.446999148343,0.9751357619412545,-0.10912611342663912
13.739147663116455,19.78072836,13.37301868,-107.665953779128,168.669300869265,0.9926373290715717,-0.09799141560687802
13.768670320510864,19.23111445,14.20226262,-108.422018619705,165.610259012273,1.0075725248136052,-0.08515322460576656
13.798043489456177,18.69169896,15.02837044,-108.927224419498,162.285616182575,1.0199817132577453,-0.07061703406148859
13.82750654220581,18.15175051,15.84191276,-109.200915067383,158.711557904512,1.0299269547698031,-0.05441542901976124
13.856742143630981,17.60581785,16.6337255,-109.264122876797,154.904817623403,1.037489904116123,-0.0366025098721531
13.885727643966675,17.06841686,17.40881888,-109.139155707969,150.882761347526,1.0427697754529117,-0.017249481691963987
13.916133403778076,16.52035059,18.16075204,-108.849190828605,146.663442159576,1.0458811872783014,0.00355872405915072
13.945961952209473,15.97990664,18.89327486,-108.417882337777,142.265616789348,1.0469518012886643,0.025726277662293386
13.975112915039062,15.4409899,19.60187684,-107.8689879406,137.70871872358,1.0461203347947479,0.04914775799332016
14.0043044090271,14.90520486,20.28687245,-107.226019786836,133.012784812167,1.043534507251828,0.07370910826506165
14.033878803253174,14.37273894,20.94771867,-106.511923011398,128.198334917536,1.0393488291279152,0.09928866142277606
14.062886953353882,13.84537873,21.58557892,-105.748784569951,123.286206748884,1.0337225805849906,0.1257577323482881
14.0924973487854,13.31948946,22.19500343,-104.957573956557,118.297350505043,1.0268179157750594,0.15298116946453036
14.122084379196167,12.79484146,22.77510613,-104.157916461657,113.252590241299,1.0187981044594812,0.18081800875372256
14.14772891998291,12.29554483,23.36120777,-103.367898794676,108.172360872311,1.0098258576180137,0.20912246400258888
14.171656847000122,11.76010687,23.85800983,-102.603906175299,103.076431329311,1.0000622010489806,0.237745151080902
14.20081901550293,11.24943422,24.35942522,-101.880489429384,97.9836255330973,0.9896652969881345,0.26653429386161065
14.229848623275757,10.73934689,24.83210689,-101.210260226667,92.9115534411552,0.97878842120137,0.29533731381597494
14.259137392044067,10.23071501,25.2791475,-100.603812375123,87.8763644241265,0.9675784065520059,0.3240029882044052
14.288024187088013,9.72637873,25.69883119,-100.069667045617,82.8925346310333,0.9561748401925622,0.35238366659405573
14.31675410270691,9.22213909,26.08775465,-99.6142399073175,77.9726988442731,0.9447092748266869,0.38033753222832517
14.345465898513794,8.72435474,26.45691884,-99.2418283647643,73.1275356628302,0.9333042516409726,0.4077313505852888
14.374486207962036,8.23854632,26.80536372,-98.9546173767286,68.3657127737204,0.9220723504405517,0.43444300775111133
14.398698568344116,7.7290503,27.11724377,-98.7527026556198,63.6938966493111,0.9111150154606324,0.4603647505784462
14.428768634796143,7.24777492,27.42076934,-98.6341303710125,59.1168283434076,0.9005215423369113,0.4854056491892723
14.458631992340088,6.73589327,27.68396197,-98.5949527978884,54.6374642605668,0.8903683945200176,0.5094927700376908
14.487018823623657,6.24993501,27.94012065,-98.6292996325924,50.257177945381,0.8807183109796212,0.5325725040463348
14.510698556900024,5.74711696,28.16951194,-98.7294649458779,45.9760162129657,0.8716196261933539,0.5546106259605009
14.53471326828003,5.26617452,28.39032107,-98.8860099222886,41.793000440429,0.8631056543522834,0.5755916583549265
14.5586519241333,4.78744423,28.60395611,-99.0878816137459,37.7064616869032,0.8551941708856607,0.5955174282733744
14.582631349563599,4.25859035,28.75444301,-99.3225479012881,33.714396626177,0.8478866996218767,0.6144070230754894
14.606627941131592,3.76610612,28.91873546,-99.576148701697,29.8148301420556,0.841168487176887,0.6322944619183524
14.636108875274658,3.2798761,29.06995669,-99.8336631782946,26.0061699044604,0.8350093533004053,0.6492220622850667
14.665196180343628,2.80232148,29.22035687,-100.07909234013,22.2875383512448,0.8293638375613974,0.6652368714336794
14.69459867477417,2.28601146,29.31405206,-100.295655926933,18.6590682555662,0.8241713584903455,0.6803892148909944
14.718597888946533,1.78090582,29.40806325,-100.4660018889,15.1221494491244,0.8193571649974235,0.6947290130850847
14.742546081542969,1.30100418,29.50700793,-100.572426115555,11.6796162381846,0.8148337302660548,0.7082995246933287
14.768146991729736,0.7943382,29.56452735,-100.597099383044,8.33586748719905,0.8105022658916865,0.7211330201391895
14.792188882827759,0.29216382,29.60748446,-100.522297839935,5.09691413083568,0.806254211973365,0.7332492577454311
14.821620464324951,-0.20781781,29.6376161,-100.330632775628,1.9703518656368,0.8019729308527641,0.744652580160799
14.849958658218384,-0.71275336,29.6433282,-100.005274949233,-1.03474018549171,0.7975359680853489,0.7553290154105349
14.873913288116455,-1.20656832,29.64248803,-99.5301684523963,-3.90797110409948,0.7928174379669528,0.7652451347558588
14.897942066192627,-1.70616606,29.61562954,-98.8902289623981,-6.63787368095166,0.7876917733201005,0.7743492763117912
14.923565864562988,-2.20131575,29.57414902,-98.0715213231624,-9.21219505490895,0.7820363510713456,0.7825734198776838
14.947603225708008,-2.6901508,29.51908753,-97.0614116898727,-11.6182318977296,0.7757295633407308,0.7898332797535867
14.977026462554932,-3.17190531,29.45152791,-95.848689981545,-13.8431982528298,0.768650446021421,0.7960292350085019
15.006369829177856,-3.66399396,29.35124145,-94.4236590928713,-15.8746134194341,0.7606815223403653,0.8010494052105601
15.035975694656372,-4.10319324,29.29477226,-92.7781882236585,-17.700697154825,0.7517132191625466,0.8047734388591858
15.059924125671387,-4.60119012,29.14902622,-90.9057287598047,-19.3107599205834,0.741647210343254,0.8070770547613869
15.08390474319458,-5.05843488,29.03503611,-88.8012923673868,-20.6955768676229,0.7303945373800063,0.8078350739988711
15.109900712966919,-5.50332829,28.91665725,-86.4613923165003,-21.847735654494,0.7178742139525798,0.8069219783767416
15.133940935134888,-5.93555804,28.79557012,-83.8839504732857,-22.7619499000244,0.7040150286905438,0.8042146744184907
