time,hip_flexion_power_r,hip_adduction_power_r,hip_rotation_power_r,hip_flexion_power_l,hip_adduction_power_l,hip_rotation_power_l,knee_power_r,knee_power_l,ankle_power_r,subtalar_power_r,ankle_power_l,subtalar_power_l
39.605,NaN,NaN,NaN,-0.217536945561655,-0.466190285000768,NaN,NaN,0.842484731017437,NaN,NaN,-0.119669868676511,0.0348489048121346
39.61,NaN,NaN,NaN,-0.210703743338609,-0.518908437760995,NaN,NaN,0.779511243316005,NaN,NaN,-0.120616147601736,0.0332150017207428
39.615,NaN,NaN,NaN,-0.197528493667208,-0.572232392511575,NaN,NaN,0.700535561629325,NaN,NaN,-0.117569770396555,0.0306911178239685
39.62,NaN,NaN,NaN,-0.177798994766869,-0.625823350637091,NaN,NaN,0.608875565936059,NaN,NaN,-0.110481318669653,0.0274094531461859
39.625,NaN,NaN,NaN,-0.151518775243192,-0.67938255257227,NaN,NaN,0.508259562344555,NaN,NaN,-0.0995748398406362,0.0235508591007157
39.63,NaN,NaN,NaN,-0.118908221746906,-0.732647151585032,NaN,NaN,0.402647186638046,NaN,NaN,-0.0853568721373781,0.0193338448471254
39.635,NaN,NaN,NaN,-0.0803913379277607,-0.785382856151756,NaN,NaN,0.296038788235567,NaN,NaN,-0.0686044964752152,0.0150007110476995
39.64,NaN,NaN,NaN,-0.0365695438291921,-0.837374092886637,NaN,NaN,0.192286350473166,NaN,NaN,-0.0503320870051884,0.0108018546533513
39.645,NaN,NaN,NaN,0.0118148917047087,-0.888412506963167,NaN,NaN,0.0949184018848664,NaN,NaN,-0.0317382923579884,0.00697944615674203
39.65,NaN,NaN,NaN,0.0639223116016552,-0.938284643041559,NaN,NaN,0.00698974975007084,NaN,NaN,-0.0141365543182303,0.00375173074794595
39.655,NaN,NaN,NaN,0.118862051336984,-0.986759650069326,NaN,NaN,-0.069035543554516,NaN,NaN,0.00112601654510197,0.00129914346524706
39.66,NaN,NaN,NaN,0.175737688204473,-1.03357783701419,NaN,NaN,-0.131362435468282,NaN,NaN,0.0127554863775302,-0.000246736319900197
39.665,NaN,NaN,NaN,0.233687440608883,-1.07844087667069,NaN,NaN,-0.178902044989443,NaN,NaN,0.0195971564942307,-0.000810615943866904
39.67,NaN,NaN,NaN,0.291916694027912,-1.12100440827085,NaN,NaN,-0.211268323646487,NaN,NaN,0.0207143097435211,-0.000376840950560551
39.675,NaN,NaN,NaN,0.34972060032316,-1.16087371962372,NaN,NaN,-0.228737646648058,NaN,NaN,0.0154536691287102,0.00101145823062218
39.68,NaN,NaN,NaN,0.40649582778876,-1.19760308688155,NaN,NaN,-0.232176935541858,NaN,NaN,0.00349265118080666,0.00325721175205566
39.685,NaN,NaN,NaN,0.461741701903914,-1.23069920702878,NaN,NaN,-0.222947509429459,NaN,NaN,-0.0151350411538111,0.0062177290117277
39.69,NaN,NaN,NaN,0.515052042882533,-1.25962897147224,NaN,NaN,-0.202792753571383,NaN,NaN,-0.0400372148219465,0.00971572244113699
39.695,NaN,NaN,NaN,0.56609986309114,-1.28383160119932,NaN,NaN,-0.173717897825826,NaN,NaN,-0.0704842702875755,0.0135520953139866
39.7,NaN,NaN,NaN,0.614617651554543,-1.3027349044854,NaN,NaN,-0.137869776123096,NaN,NaN,-0.105451699919215,0.0175194665572484
39.705,NaN,NaN,NaN,0.660376198687378,-1.31577514298134,NaN,NaN,-0.0974235009007516,NaN,NaN,-0.14368056942941,0.0214154092574861
39.71,NaN,NaN,NaN,0.703164798677106,-1.32241972133001,NaN,NaN,-0.0544816721851172,NaN,NaN,-0.183751328023871,0.0250544671332001
39.715,NaN,NaN,NaN,0.742775246455874,-1.32219167165814,NaN,NaN,-0.0109902027419111,NaN,NaN,-0.22416549465481,0.028278171690687
39.72,NaN,NaN,NaN,0.778991390623365,-1.31469470868822,NaN,NaN,0.0313267707542981,NaN,NaN,-0.263429438466313,0.030962493538268
39.725,NaN,NaN,NaN,0.811585204735469,-1.299637501935,NaN,NaN,0.0710119700880177,NaN,NaN,-0.300134611236927,0.0330224024057828
39.73,NaN,NaN,NaN,0.840319498229396,-1.2768557619981,NaN,NaN,0.106900509104375,NaN,NaN,-0.333029157168805,0.0344134586984751
39.735,NaN,NaN,NaN,0.864956602504605,-1.24633077583967,NaN,NaN,0.138127465437493,NaN,NaN,-0.361076745123749,0.0351305929585184
39.74,NaN,NaN,NaN,0.885271720084965,-1.2082031524762,NaN,NaN,0.1641199135037,NaN,NaN,-0.383499639941854,0.0352044296209263
39.745,NaN,NaN,NaN,0.901069175038008,-1.16278075118528,NaN,NaN,0.184576372917325,NaN,NaN,-0.399804338875267,0.0346956638385646
39.75,NaN,NaN,NaN,0.912199582408202,-1.11054004848296,NaN,NaN,0.199436867094566,NaN,NaN,-0.409789430282394,0.0336880964234328
39.755,NaN,NaN,NaN,0.918575966175902,-1.05212054230538,NaN,NaN,0.208846772616709,NaN,NaN,-0.413536576730659,0.0322809694986467
39.76,NaN,NaN,NaN,0.920187075922142,-0.988312172344246,NaN,NaN,0.213117420285835,NaN,NaN,-0.411386592603597,0.030581227185448
39.765,NaN,NaN,NaN,0.917106537779536,-0.920036131169189,NaN,NaN,0.212686039753605,NaN,NaN,-0.403903409344971,0.0286962591225396
39.77,NaN,NaN,NaN,0.909496967882071,-0.848319826642163,NaN,NaN,0.208077177675393,NaN,NaN,-0.391829258760199,0.0267275808504381
39.775,NaN,NaN,NaN,0.897608713140945,-0.774267106229227,NaN,NaN,0.199867216512792,NaN,NaN,-0.376034643320643,0.0247657771437545
39.78,NaN,NaN,NaN,0.881773403759697,-0.699025143308283,NaN,NaN,0.18865312133863,NaN,NaN,-0.357466615422705,0.0228868958891987
39.785,NaN,NaN,NaN,0.862392952504159,-0.62374959289792,NaN,NaN,0.175026079325399,NaN,NaN,-0.337098590669011,0.0211503440128461
39.79,NaN,NaN,NaN,0.839924978970558,-0.549569732823897,NaN,NaN,0.159550294459996,NaN,NaN,-0.315884425700841,0.0195982143623347
39.795,NaN,NaN,NaN,0.814865850974111,-0.477555306590651,NaN,NaN,0.142746871812024,NaN,NaN,-0.294718861340563,0.0182558718543692
39.8,NaN,NaN,NaN,0.787732614764062,-0.408686674678042,NaN,NaN,0.125082476022615,NaN,NaN,-0.27440573289523,0.0171335540649037
39.805,NaN,NaN,NaN,0.759045041188032,-0.343829668436207,NaN,NaN,0.10696227513515,NaN,NaN,-0.255634645045643,0.0162286980985246
39.81,NaN,NaN,NaN,0.729308868204795,-0.283716240174359,NaN,NaN,0.0887265759738863,NaN,NaN,-0.23896615486857,0.0155286915218431
39.815,NaN,NaN,NaN,0.699001101008797,-0.228931636680998,NaN,NaN,0.0706505104474447,NaN,NaN,-0.224824947793691,0.0150137575894394
39.82,NaN,NaN,NaN,0.668557971945277,-0.179908418795261,NaN,NaN,0.0529461314705761,NaN,NaN,-0.21350005819807,0.014659719455144
39.825,NaN,NaN,NaN,0.638365894821237,-0.136927237232369,NaN,NaN,0.0357663107877492,NaN,NaN,-0.205150894825172,0.0144404389927363
39.83,NaN,NaN,NaN,0.608755499083298,-0.100123884882431,NaN,NaN,0.0192098879911076,NaN,NaN,-0.199817683416427,0.0143297871645412
39.835,NaN,NaN,NaN,0.579998618590773,-0.0695018054275609,NaN,NaN,0.00332759121481368,NaN,NaN,-0.197434925041311,0.0143030684634297
39.84,NaN,NaN,NaN,0.552307949492472,-0.0449489692949695,NaN,NaN,-0.0118716719663579,NaN,NaN,-0.197846569416323,0.0143378861082862
39.845,NaN,NaN,NaN,0.525838985996993,-0.0262578456251119,NaN,NaN,-0.0264144754432838,NaN,NaN,-0.200821792129493,0.0144144923969127
39.85,NaN,NaN,NaN,0.500693788676481,-0.0131471102072941,NaN,NaN,-0.0403567320998252,NaN,NaN,-0.206070513472751,0.0145157158217421
39.855,NaN,NaN,NaN,0.476926129383175,-0.00528373339714826,NaN,NaN,-0.0537779200832711,NaN,NaN,-0.213258073835722,0.0146265901685515
39.86,NaN,NaN,NaN,0.454547578788918,-0.00230418080910754,NaN,NaN,-0.0667757828618541,NaN,NaN,-0.222018756972424,0.0147338288862412
39.865,NaN,NaN,NaN,0.433534144980695,-0.00383361918191529,NaN,NaN,-0.079461547005976,NaN,NaN,-0.231968101926721,0.0148252897426454
39.87,NaN,NaN,NaN,0.413833123412693,-0.00950223233836314,NaN,NaN,-0.0919556464658576,NaN,NaN,-0.242714145927906,0.014889560587937
39.875,NaN,NaN,NaN,0.395369870812231,-0.0189579977083339,NaN,NaN,-0.104383892797382,NaN,NaN,-0.253867879025577,0.0149157685919401
39.88,NaN,NaN,NaN,0.378054262458335,-0.031875532658599,NaN,NaN,-0.116873987423473,NaN,NaN,-0.265053258379427,0.0148936755027307
39.885,NaN,NaN,NaN,0.361786630931825,-0.0479608740416399,NaN,NaN,-0.129552235152528,NaN,NaN,-0.275917125001851,0.0148140743375674
39.89,NaN,NaN,NaN,0.34646301515641,-0.0669522894920368,NaN,NaN,-0.142540288891772,NaN,NaN,-0.286139294491027,0.0146694534328725
39.895,NaN,NaN,NaN,0.33197957381778,-0.0886174247845266,NaN,NaN,-0.155951735528444,NaN,NaN,-0.295442968393182,0.0144548474772697
39.9,NaN,NaN,NaN,0.31823604083146,-0.112747262036415,NaN,NaN,-0.169888324639226,NaN,NaN,-0.303605451791879,0.0141687576131624
39.905,NaN,NaN,NaN,0.305138126723412,-0.139147496538881,NaN,NaN,-0.184435647844706,NaN,NaN,-0.310468986469614,0.0138139989610453
39.91,NaN,NaN,NaN,0.292598802648819,-0.167628036359589,NaN,NaN,-0.199658100322609,NaN,NaN,-0.315951340027171,0.0133983278626885
39.915,NaN,NaN,NaN,0.280538446297488,-0.197991391182119,NaN,NaN,-0.215593000098498,NaN,NaN,-0.320055651456114,0.0129347148310257
39.92,NaN,NaN,NaN,0.268883882579715,-0.230020748252469,NaN,NaN,-0.232243807367242,NaN,NaN,-0.322878941597458,0.0124411624476439
39.925,NaN,NaN,NaN,0.257566416401704,-0.263468536320643,NaN,NaN,-0.249572476046358,NaN,NaN,-0.324618666300792,0.0119400175582541
39.93,NaN,NaN,NaN,0.246519027647417,-0.298046254225442,NaN,NaN,-0.267491081776369,NaN,NaN,-0.325576727513743,0.0114567889021433
39.935,NaN,NaN,NaN,0.235672975425534,-0.333416288687975,NaN,NaN,-0.285853000853538,NaN,NaN,-0.326160461402539,0.0110185475099841
39.94,NaN,NaN,NaN,0.224954133854353,-0.369186363957758,NaN,NaN,-0.304444056438872,NaN,NaN,-0.326880282793101,0.0106520492033295
39.945,NaN,NaN,NaN,0.214279447910094,-0.404907151448444,NaN,NaN,-0.322974192122588,NaN,NaN,-0.328343863308576,0.0103817673848252
39.95,NaN,NaN,NaN,0.203553947178635,-0.440073418233656,NaN,NaN,-0.341070366150881,NaN,NaN,-0.33124693149112,0.0102280519628641
39.955,NaN,NaN,NaN,0.192668779570988,-0.47412890913302,NaN,NaN,-0.358271467907836,NaN,NaN,-0.336360977664068,0.0102056307837146
39.96,NaN,NaN,NaN,0.181500718554881,-0.506474941438294,NaN,NaN,-0.374026126075026,NaN,NaN,-0.344518294135522,0.010322640659592
39.965,NaN,NaN,NaN,0.169913550042852,-0.536482452242998,NaN,NaN,-0.38769429021498,NaN,NaN,-0.356594855524708,0.0105803172991437
39.97,NaN,NaN,NaN,0.157761654830451,-0.563506989213663,NaN,NaN,-0.398553411281957,NaN,NaN,-0.373491524546335,0.0109733927388855
39.975,NaN,NaN,NaN,0.144895968680436,-0.586905894923129,NaN,NaN,-0.40580991251134,NaN,NaN,-0.396113946522433,0.0114911547116161
39.98,NaN,NaN,NaN,0.131172328137542,-0.606056725026127,NaN,NaN,-0.408616426640746,NaN,NaN,-0.425351276206672,0.0121190271575652
39.985,NaN,NaN,NaN,0.116462003849516,-0.620375785790751,NaN,NaN,-0.406094981751094,NaN,NaN,-0.462053583704951,0.0128404485567129
39.99,NaN,NaN,NaN,0.10066399731799,-0.629335599878997,NaN,NaN,-0.397365957348855,NaN,NaN,-0.507007448345134,0.0136387682010826
39.995,NaN,NaN,NaN,0.0837184489187088,-0.632480129570634,NaN,NaN,-0.381582223972419,NaN,NaN,-0.560908919932012,0.014498860692241
40,NaN,NaN,NaN,0.0656202955653073,-0.629436714719527,NaN,NaN,-0.357967450176972,NaN,NaN,-0.624332765211509,0.0154081822612024
40.005,NaN,NaN,NaN,0.0464321483879972,-0.619923919036303,NaN,NaN,-0.325857142593187,NaN,NaN,-0.697696787129483,0.0163570596828181
40.01,NaN,NaN,NaN,0.026295256822353,-0.603754810848389,NaN,NaN,-0.284740613384096,NaN,NaN,-0.781220066562544,0.0173381079383461
40.015,NaN,NaN,NaN,0.00543740518714269,-0.580835608431145,NaN,NaN,-0.234301780216798,NaN,NaN,-0.874874281261779,0.0183448045246158
40.02,NaN,NaN,NaN,-0.0158233348347281,-0.551160059115915,NaN,NaN,-0.174456528644269,NaN,NaN,-0.978327837763169,0.0193693894991301
40.025,NaN,NaN,NaN,-0.0370798915815724,-0.514800350681284,NaN,NaN,-0.105384330128435,NaN,NaN,-1.09088341711785,0.0204003909540723
40.03,NaN,NaN,NaN,-0.0578431362438985,-0.471895723796464,NaN,NaN,-0.0275519253306105,NaN,NaN,-1.21141066223192,0.0214201751053301
40.035,NaN,NaN,NaN,-0.0775547320389212,-0.42264021781886,NaN,NaN,0.0582728458429565,NaN,NaN,-1.33827706729323,0.0224029705194538
40.04,NaN,NaN,NaN,-0.0956057166536371,-0.367271099280276,NaN,NaN,0.151018569403694,NaN,NaN,-1.46928157695498,0.0233138044966042
40.045,NaN,NaN,NaN,-0.11136019517259,-0.306059467691992,NaN,NaN,0.24932010196571,NaN,NaN,-1.60159684034176,0.0241087113379242
40.05,NaN,NaN,NaN,-0.124183083920158,-0.239304301141458,NaN,NaN,0.351541075188589,NaN,NaN,-1.73172734098124,0.0247364314314773
40.055,NaN,NaN,NaN,-0.133470461427953,-0.167330810523416,NaN,NaN,0.455808732326151,NaN,NaN,-1.85549156831395,0.0251416305618356
40.06,NaN,NaN,NaN,-0.138680787446854,-0.090493453542822,NaN,NaN,0.560060103910134,NaN,NaN,-1.96803683331829,0.0252694527618423
40.065,NaN,NaN,NaN,-0.139365073838223,-0.00918337357718147,NaN,NaN,0.662097912777639,NaN,NaN,-2.06389509372504,0.025071005562444
40.07,NaN,NaN,NaN,-0.135194051423994,0.0761605578005291,NaN,NaN,0.759654071691242,NaN,NaN,-2.13708710389179,0.0245091943403016
40.075,NaN,NaN,NaN,-0.125980481579285,0.165038429897441,NaN,NaN,0.850458233151609,NaN,NaN,-2.18128024778969,0.0235642016556644
40.08,NaN,NaN,NaN,-0.111695005064123,0.256875423666829,NaN,NaN,0.932308593711747,NaN,NaN,-2.19000252283468,0.0222378711383317
40.085,NaN,NaN,NaN,-0.0924742860121188,0.351009277997379,NaN,NaN,1.00314205513414,NaN,NaN,-2.15691137070606,0.0205563170049016
40.09,NaN,NaN,NaN,-0.068620668961814,0.44668094942883,NaN,NaN,1.06110090100148,NaN,NaN,-2.07611154664455,0.01857024055588
40.095,NaN,NaN,NaN,-0.0405930870098971,0.543030067531001,NaN,NaN,1.1045933473839,NaN,NaN,-1.94251122846107,0.0163526810926997
40.1,NaN,NaN,NaN,-0.00898950139924803,0.639096342407932,NaN,NaN,1.13234564797274,NaN,NaN,-1.75220043552906,0.0139942344737497
40.105,NaN,NaN,NaN,0.0254783215448128,0.733827501309893,NaN,NaN,1.14344384944562,NaN,NaN,-1.50283098605975,0.0115961011408385
40.11,NaN,NaN,NaN,0.0620164173019999,0.826093694131456,NaN,NaN,1.13736377000115,NaN,NaN,-1.19397315679015,0.0092616336032104
40.115,NaN,NaN,NaN,0.0997849455097224,0.914707697753489,NaN,NaN,1.1139882812057,NaN,NaN,-0.827421434645389,0.00708729696450437
40.12,NaN,NaN,NaN,0.13793727659815,0.998449748852262,NaN,NaN,1.07361148194028,NaN,NaN,-0.407420752993859,0.00515409644436852
40.125,NaN,NaN,NaN,0.175659730097514,1.07609551012964,NaN,NaN,1.01692983967863,NaN,NaN,0.0592142053915915,0.00352053570225677
40.13,NaN,NaN,NaN,0.212209817561537,1.14644556554199,NaN,NaN,0.945020821785654,NaN,NaN,0.563110407226747,0.0022180380645045
40.135,NaN,NaN,NaN,0.246950932428763,1.20835495182233,NaN,NaN,0.859309938157782,NaN,NaN,1.09249614521916,0.00124949751903486
40.14,NaN,NaN,NaN,0.279381631406033,1.26076153591201,NaN,NaN,0.761527462390851,NaN,NaN,1.63351798083697,0.000591254970818212
40.145,NaN,NaN,NaN,0.309157950010758,1.3027124780367,NaN,NaN,0.653656392386542,NaN,NaN,2.17071336792724,0.000198361919346244
40.15,NaN,NaN,NaN,0.336107567383427,1.33338849151438,NaN,NaN,0.537873455127805,NaN,NaN,2.68762547770287,1.25540987139258e-05
40.155,NaN,NaN,NaN,0.360235058859659,1.35212602639692,NaN,NaN,0.416485156009104,NaN,NaN,3.16753442920088,-2.80284388296532e-05
40.16,NaN,NaN,NaN,0.381717925568143,1.35843777467326,NaN,NaN,0.291861020070181,NaN,NaN,3.59426745945058,2.13848507227639e-05
40.165,NaN,NaN,NaN,0.400893546648885,1.35203195248789,NaN,NaN,0.166366266663791,NaN,NaN,3.9530406947516,0.000121562606539647
40.17,NaN,NaN,NaN,0.418237642416219,1.33283062864112,NaN,NaN,0.0422961931676673,NaN,NaN,4.23127822868113,0.000256468357401407
40.175,NaN,NaN,NaN,0.434335249732728,1.30098695285723,NaN,NaN,-0.078185492045549,NaN,NaN,4.41935114048138,0.000437204283532451
40.18,NaN,NaN,NaN,0.449845580142033,1.25690055246883,NaN,NaN,-0.193102261568074,NaN,NaN,4.51118058867998,0.000702003836056747
40.185,NaN,NaN,NaN,0.46546244451461,1.20122971257608,NaN,NaN,-0.300712360356449,NaN,NaN,4.50465549321031,0.00111206788852718
40.19,NaN,NaN,NaN,0.481872173300903,1.13489835864457,NaN,NaN,-0.399546759309519,NaN,NaN,4.40182641753891,0.0017435787914798
40.195,NaN,NaN,NaN,0.499711127008746,1.05909545378023,NaN,NaN,-0.488436205358713,NaN,NaN,4.2088524266806,0.0026767432458021
40.2,NaN,NaN,NaN,0.519524965515758,0.975264321638615,NaN,NaN,-0.56652654577774,NaN,NaN,3.93569580136006,0.00398313927948241
40.205,NaN,NaN,NaN,0.541731816954738,0.885079689266593,NaN,NaN,-0.633282001827866,NaN,NaN,3.59557901438143,0.00571291622939277
40.21,NaN,NaN,NaN,0.566591350053004,0.79041093837165,NaN,NaN,-0.688476595863728,NaN,NaN,3.20423754660857,0.00788347955139992
40.215,NaN,NaN,NaN,0.594181506481386,0.693271124182281,NaN,NaN,-0.732174471588386,NaN,NaN,2.7790190858413,0.0104711689947532
40.22,NaN,NaN,NaN,0.624384297779829,0.595752673368835,NaN,NaN,-0.76470036301335,NaN,NaN,2.33789268893947,0.0134071206832948
40.225,NaN,NaN,NaN,0.656881629018267,0.499952161066499,NaN,NaN,-0.786601937296873,NaN,NaN,1.89843920615829,0.0165780284693603
40.23,NaN,NaN,NaN,0.691161601142161,0.407888013151332,NaN,NaN,-0.798606133538829,NaN,NaN,1.47689578791674,0.0198319465911827
40.235,NaN,NaN,NaN,0.72653519515767,0.321416193536753,NaN,NaN,-0.801571917096884,NaN,NaN,1.08732237065344,0.0229886770948107
40.24,NaN,NaN,NaN,0.76216268695843,0.242149741019212,NaN,NaN,-0.796442040476186,NaN,NaN,0.740947102320443,0.0258537386469154
40.245,NaN,NaN,NaN,0.797088615127672,0.171388277565665,NaN,NaN,-0.784196422779852,NaN,NaN,0.445731794784869,0.0282344884295365
40.25,NaN,NaN,NaN,0.830283655608776,0.110063239973887,NaN,NaN,-0.765809611272358,NaN,NaN,0.206179279455944,0.0299567188934669
40.255,NaN,NaN,NaN,0.860691371579295,0.0587035841887333,NaN,NaN,-0.742214464619388,NaN,NaN,0.0233839340587638,0.0308800046291428
40.26,NaN,NaN,NaN,0.887277523043745,0.0174251523066288,NaN,NaN,-0.714273710664014,NaN,NaN,-0.104693304692222,0.0309102315997072
40.265,NaN,NaN,NaN,0.909079451904087,-0.0140550711801391,NaN,NaN,-0.682760416337206,NaN,NaN,-0.182761500804896,0.0300080746376115
40.27,NaN,NaN,NaN,0.925253013583094,-0.0363807447792124,NaN,NaN,-0.648347715635266,NaN,NaN,-0.217597124384034,0.0281926511692035
40.275,NaN,NaN,NaN,0.935114610152248,-0.0504970394861618,NaN,NaN,-0.611607435459913,NaN,NaN,-0.217359569017448,0.0255401079862844
40.28,NaN,NaN,NaN,0.938176091892292,-0.0575754632678858,NaN,NaN,-0.573016602045916,NaN,NaN,-0.190884361632474,0.0221774276602494
40.285,NaN,NaN,NaN,0.934170628184335,-0.0589288528643334,NaN,NaN,-0.532970260937386,NaN,NaN,-0.147010443214552,0.0182722105384439
40.29,NaN,NaN,NaN,0.923068091815239,-0.0559234545474934,NaN,NaN,-0.491798648187568,NaN,NaN,-0.0939899014369177,0.01401954767617
40.295,NaN,NaN,NaN,0.905079033627254,-0.0498950237503126,NaN,NaN,-0.449786541659228,NaN,NaN,-0.0390169012257968,0.00962731704011607
40.3,NaN,NaN,NaN,0.880646921158714,-0.0420751950610086,NaN,NaN,-0.40719261310457,NaN,NaN,0.0121012802592872,0.00530129683346371
40.305,NaN,NaN,NaN,0.850428944173417,-0.0335331028425375,NaN,NaN,-0.36426678896579,NaN,NaN,0.0551227213976683,0.00123140202226487
40.31,NaN,NaN,NaN,0.815266316650932,-0.0251355283101404,NaN,NaN,-0.321263986999246,NaN,NaN,0.0874041664517792,-0.00241986410831306
40.315,NaN,NaN,NaN,0.776145592318102,-0.0175269150347221,NaN,NaN,-0.278453087468214,NaN,NaN,0.107806237769509,-0.00552595721450905
40.32,NaN,NaN,NaN,0.734153023029891,-0.0111286530028594,NaN,NaN,-0.236120570358105,NaN,NaN,0.116496414152614,-0.00800140700069813
40.325,NaN,NaN,NaN,0.690424393564201,-0.00615529326058315,NaN,NaN,-0.194568845970403,NaN,NaN,0.114681020152987,-0.009803430730841
40.33,NaN,NaN,NaN,0.646093035583415,-0.00264399768906528,NaN,NaN,-0.154109866854927,NaN,NaN,0.104299318849561,-0.0109303043260617
40.335,NaN,NaN,NaN,0.602238838051909,-0.000492674186083386,NaN,NaN,-0.115055081219885,NaN,NaN,0.087711375368122,-0.0114170147039962
40.34,NaN,NaN,NaN,0.559841021151234,0.000498047041928647,NaN,NaN,-0.0777031294725424,NaN,NaN,0.0674072169307204,-0.0113288968054274
40.345,NaN,NaN,NaN,0.51973722559053,0.000583587775940428,NaN,NaN,-0.0423268690287407,NaN,NaN,0.0457587173715411,-0.0107540451569022
40.35,NaN,NaN,NaN,0.482591099558938,3.88143795405493e-05,NaN,NaN,-0.00916132804521359,NaN,NaN,0.024828437779925,-0.00979528557626227
40.355,NaN,NaN,NaN,0.44887006191862,-0.000871153285048815,NaN,NaN,0.0216059558333502,NaN,NaN,0.00624221401454893,-0.0085624102448069
40.36,NaN,NaN,NaN,0.418834311884945,-0.00191117710092995,NaN,NaN,0.0498410362254133,NaN,NaN,-0.00887464297916394,-0.00716523847346452
40.365,NaN,NaN,NaN,0.392537478942386,-0.00288712121391073,NaN,NaN,0.0754653026865501,NaN,NaN,-0.019903476314065,-0.00570788968533928
40.37,NaN,NaN,NaN,0.369838603914614,-0.00364854643623802,NaN,NaN,0.0984525084257844,NaN,NaN,-0.0266909762849589,-0.00428446877997717
40.375,NaN,NaN,NaN,0.350424457375626,-0.00408485600399245,NaN,NaN,0.118821162966693,NaN,NaN,-0.029473263621373,-0.00297618933370047
40.38,NaN,NaN,NaN,0.333840579550652,-0.00411721789535063,NaN,NaN,0.136622779252612,NaN,NaN,-0.0287790981747744,-0.00184981478599631
40.385,NaN,NaN,NaN,0.319528908226508,-0.00368876301545417,NaN,NaN,0.151926802188715,NaN,NaN,-0.02532536367134,-0.000957193707470795
40.39,NaN,NaN,NaN,0.306869483787622,-0.00275537649670144,NaN,NaN,0.164803289956835,NaN,NaN,-0.0199162135695331,-0.000335607770069914
40.395,NaN,NaN,NaN,0.295223510628357,-0.00127892235576165,NaN,NaN,0.175304561229494,NaN,NaN,-0.0133547007895413,-8.63921166519531e-06
40.4,NaN,NaN,NaN,0.283975028129958,0.00077593670253633,NaN,NaN,0.183447064535566,NaN,NaN,-0.00637275794237428,1.27078381411962e-05
40.405,NaN,NaN,NaN,0.272568605707734,0.00344093132679036,NaN,NaN,0.189194685423802,NaN,NaN,0.000417580509044248,-0.00027115908043777
40.41,NaN,NaN,NaN,0.26054081512784,0.00673974262994317,NaN,NaN,0.192444604945293,NaN,NaN,0.00655150621944811,-0.000849497529100119
40.415,NaN,NaN,NaN,0.247543725763954,0.0106809014540625,NaN,NaN,0.193016684018062,NaN,NaN,0.0117192752673903,-0.00170216094287999
40.42,NaN,NaN,NaN,0.233359278828237,0.015249433565032,NaN,NaN,0.190647194698083,NaN,NaN,0.0157580426756921,-0.00280039856431103
40.425,NaN,NaN,NaN,0.217904079132952,0.0203988420374981,NaN,NaN,0.184987566834948,NaN,NaN,0.0186320285528159,-0.00410759522036178
40.43,NaN,NaN,NaN,0.201224845301612,0.0260449599108626,NaN,NaN,0.175608672955956,NaN,NaN,0.0204055712023545,-0.005580055292613
40.435,NaN,NaN,NaN,0.183485426783432,0.032062929384629,NaN,NaN,0.162011030801553,NaN,NaN,0.0212133195473165,-0.00716794465331497
40.44,NaN,NaN,NaN,0.164946875839972,0.0382881225428454,NaN,NaN,0.143641147657525,NaN,NaN,0.0212311345379944,-0.00881649045078702
40.445,NaN,NaN,NaN,0.145942508703157,0.044521284679153,NaN,NaN,0.119914043276327,NaN,NaN,0.0206503632400004,-0.0104675052146386
40.45,NaN,NaN,NaN,0.126850167080821,0.050537633130221,NaN,NaN,0.0902417474833702,NaN,NaN,0.0196571688568066,-0.0120612547043121
40.455,NaN,NaN,NaN,0.108063978155367,0.0560991559756147,NaN,NaN,0.0540672581056295,NaN,NaN,0.0184176704283176,-0.0135386353421173
40.46,NaN,NaN,NaN,0.0899678038017458,0.0609689857488383,NaN,NaN,0.0109030589546406,NaN,NaN,0.0170688593647743,-0.0148435743394146
40.465,NaN,NaN,NaN,0.0729122809992838,0.0649265121478832,NaN,NaN,-0.0396271538263842,NaN,NaN,0.0157146710074678,-0.0159255205754946
40.47,NaN,NaN,NaN,0.0571969148877145,0.0677818588810636,NaN,NaN,-0.0977453774961319,NaN,NaN,0.0144262168784425,-0.0167418625092656
40.475,NaN,NaN,NaN,0.0430581372497063,0.069388473200319,NaN,NaN,-0.163477160700851,NaN,NaN,0.0132450158371878,-0.0172600947367529
40.48,NaN,NaN,NaN,0.030663640112182,0.0696528316118628,NaN,NaN,-0.23661314346294,NaN,NaN,0.0121880668370794,-0.0174595590754708
40.485,NaN,NaN,NaN,0.020112695325497,0.0685406064004462,NaN,NaN,-0.316677279074775,NaN,NaN,0.0112537367868279,-0.0173326089922207
40.49,NaN,NaN,NaN,0.0114416343307329,0.0660790127751629,NaN,NaN,-0.40290480015401,NaN,NaN,0.0104276451094723,-0.0168850855640501
40.495,NaN,NaN,NaN,0.00463323918971075,0.0623554145964762,NaN,NaN,-0.494232788907594,NaN,NaN,0.009687966707539,-0.0161360450770528
40.5,NaN,NaN,NaN,-0.000371474315158147,0.0575125649736262,NaN,NaN,-0.58930571030476,NaN,NaN,0.00900981072679159,-0.0151167376739601
40.505,NaN,NaN,NaN,-0.00366069494806837,0.0517410673362483,NaN,NaN,-0.686497463047336,NaN,NaN,0.00836853851469168,-0.0138688972724801
40.51,NaN,NaN,NaN,-0.00534000301109631,0.0452697501753387,NaN,NaN,-0.783950430687868,NaN,NaN,0.00774204651329288,-0.0124424592249237
