time,hip_flexion_velocity_r,hip_adduction_velocity_r,hip_rotation_velocity_r,knee_velocity_r,ankle_velocity_r,subtalar_velocity_r,hip_flexion_velocity_l,hip_adduction_velocity_l,hip_rotation_velocity_l,knee_velocity_l,ankle_velocity_l,subtalar_velocity_l
36.27,-9.73882699960401,-52.7939982773347,-7.53445306066595,-145.706918655245,44.1183097545859,24.4530462144161,3.42320941478992,43.9742566207875,11.6796017522113,-120.27656467304,-60.7620698624619,-66.5954051091564
36.275,-3.92390903838157,-55.8215366830933,-5.05895808775306,-154.298224255799,32.4630940215866,17.4485740035162,3.88103223017368,47.2826742430321,9.31421959252384,-129.064715721838,-65.0922058919537,-67.6136343312521
36.28,2.26955063706927,-58.7025233414176,-2.4377325078138,-163.073489253654,19.4651170590777,10.2735249075926,4.21598659167705,50.4894960092957,7.17543149441391,-136.087447231272,-68.88068237914,-67.6664689255352
36.285,8.83655633446148,-61.4522938890474,0.275589246960083,-172.044092279843,5.15069048483343,3.01755789885749,4.40424190327401,53.6005842235035,5.27470866232014,-141.378946180124,-72.0331445979712,-66.820273595492
36.29,15.7651964710191,-64.0887789125037,3.02687257444159,-181.21505115302,-10.4329566548621,-4.23165492335148,4.42129907456477,56.6243046942864,3.61493228913196,-144.993541153467,-74.4611919503595,-65.1530822800017
36.295,23.0365610443431,-66.6314112807094,5.76292876742187,-190.583990086677,-27.216115429657,-11.390238403924,4.24252178233586,59.5707753963154,2.19110469135385,-147.003766793952,-76.0851764121041,-62.7524294473939
36.3,30.6248476153475,-69.0999638583493,8.43294825281144,-200.140296213726,-45.1052962402785,-18.3797494404869,3.84372628477797,62.4510270147423,0.991258064916043,-147.498168996702,-76.8368805335329,-59.7131453890432
36.305,38.4976555851864,-71.5133594358778,10.9898746833587,-209.864492486587,-63.9822700369137,-25.1285941010913,3.20181317314897,65.2761112508753,-0.00248336780992502,-146.57891153899,-76.6619700010142,-56.1351570201883
36.31,46.6164618392608,-73.8884961069593,13.3916737093436,-219.727846932211,-83.7035320705933,-31.5731902826019,2.29542220576892,68.0561948534294,-0.812734680923716,-144.359247568463,-75.5221233058312,-52.1213321379705
36.315,54.9372643150135,-76.2391312527748,15.6024521217309,-229.692230623019,-104.100265411318,-37.6588474066369,1.10558975323208,70.7996778369651,-1.46562259600614,-140.960920316161,-73.3967526551721,-47.775401324641
36.32,63.4113740006869,-78.5748657627861,17.5933866573314,-239.710228830293,-124.978874437234,-43.3403438299188,-0.383612536857646,73.5123732716904,-1.98954528500752,-136.511556529727,-70.2842453121507,-43.1999877630027
36.325,71.9863305532109,-80.900267186679,19.3434270473962,-249.725501959498,-146.122147661496,-48.5821927478548,-2.18447941834946,76.1967834554704,-2.41396322198874,-131.142113502868,-66.2026723656515,-38.4947712640901
36.33,80.6069123761935,-83.2141662646866,20.8397447639,-259.673385331116,-167.291094717299,-53.3585980474407,-4.30513502157474,78.8515033449943,-2.76826034899851,-124.984436335138,-61.1899317004124,-33.7548089102357
36.335,89.216208807194,-85.5091558416983,22.0779071787407,-269.481709904836,-188.227484309217,-57.6531124225817,-6.74907669063735,81.4707770018585,-3.08070923129073,-118.168976345258,-55.3033127807984,-29.0690309619438
36.34,97.7567201617727,-87.7713147156736,23.061766221337,-279.071819918931,-208.657088899933,-61.4580206780308,-9.5148171264307,84.0442267396239,-3.37756733834179,-110.822714620754,-48.6184919022237,-24.5189270895703
