time,Pelvis_V_ACCX,Pelvis_V_ACCY,Pelvis_V_ACCZ,Pelvis_V_GYROX,Pelvis_V_GYROY,Pelvis_V_GYROZ,LThigh_V_ACCX,LThigh_V_ACCY,LThigh_V_ACCZ,LThigh_V_GYROX,LThigh_V_GYROY,LThigh_V_GYROZ,RThigh_V_ACCX,RThigh_V_ACCY,RThigh_V_ACCZ,RThigh_V_GYROX,RThigh_V_GYROY,RThigh_V_GYROZ,LShank_V_ACCX,LShank_V_ACCY,LShank_V_ACCZ,LShank_V_GYROX,LShank_V_GYROY,LShank_V_GYROZ,RShank_V_ACCX,RShank_V_ACCY,RShank_V_ACCZ,RShank_V_GYROX,RShank_V_GYROY,RShank_V_GYROZ,LFoot_V_ACCX,LFoot_V_ACCY,LFoot_V_ACCZ,LFoot_V_GYROX,LFoot_V_GYROY,LFoot_V_GYROZ,RFoot_V_ACCX,RFoot_V_ACCY,RFoot_V_ACCZ,RFoot_V_GYROX,RFoot_V_GYROY,RFoot_V_GYROZ
37.65,-0.258506447968986,8.87305380655217,1.32966868496093,-25.388578811404,28.8805645348363,1.73242148687531,0.887192512099612,9.61215353933968,0.556106348749039,-1.53791801759233,28.0737368134203,-98.7393688033744,-0.791910562989402,6.81262569068887,1.99701493176318,12.5951262926883,-22.9531459120488,115.398872611294,-0.0800438542798069,10.0693653024372,0.122980795875758,-7.23597767847929,27.1686021657405,-42.7698571148856,-1.59726996597304,5.55879515418673,0.825645583857539,26.0506726722309,2.61057491776186,183.139007645864,0.504864059533733,10.2312740377477,0.11516207367141,-31.0629778263085,11.4191953437007,-11.0780043831911,2.55198086091199,7.31801740883076,-0.43032290417748,-21.9013568867214,34.0046088873228,333.348273061004
37.655,-0.256185960004464,8.74039200612013,1.38753683884528,-26.2548569514827,31.9598271941201,1.5538732568433,0.817916641903405,9.58668428063691,0.553324451632711,-0.941714175312291,28.828991528867,-97.8662696923212,-0.801699731011227,6.46887664917058,1.8849994142825,13.0408310508464,-23.5761001604241,110.527752093678,-0.18169109975001,10.0148873104864,0.169799727125519,-6.67052383363887,28.0623301005895,-42.7543526181773,-1.67102051863446,5.62476506223163,0.89821110164166,26.8162306773188,2.59958029343259,194.48915985238,0.385627074146632,10.2731428840359,0.176263596347386,-31.062280489512,11.7775468978073,-10.8174081493163,2.19410407205279,7.04435078188566,-0.224762708079787,-22.0012114042158,34.0428342255416,333.829638829482
37.66,-0.260615702112079,8.6057641924501,1.42113369827695,-26.7100251463369,34.9529613441202,1.40681208549661,0.74033521251881,9.54681837679463,0.562421780198807,-0.386867213899121,29.5522611025838,-97.0303918377041,-0.826161460995137,6.14848466529114,1.76709270905396,13.4220181851978,-24.1034834719851,105.62130959998,-0.291640103475726,9.95450276431138,0.228278885729542,-6.13314571787473,28.9113037610695,-42.8067889991895,-1.75559556457641,5.71242986514589,0.98519241099007,27.47285643804,2.51961920372734,205.440984546363,0.265989691763102,10.2943490075238,0.252148307699586,-30.9802023946522,12.1783391723238,-10.3949019688678,1.88185831282985,6.93637229148894,-0.009912380387887,-22.154005818196,33.7165557916052,333.130529816852
37.665,-0.269816245481653,8.47069637224607,1.42995785424427,-26.7687723509228,37.8084078626528,1.29045714024604,0.65728004704458,9.49381792725021,0.582622227943396,0.121889439217193,30.2262201191311,-96.24781551546,-0.862919034844419,5.8528711630442,1.64429997337469,13.7376672661534,-24.5200928100157,100.696241959437,-0.405349491344756,9.88994641572436,0.296583791808155,-5.62603009832141,29.6981624245047,-42.9140123223551,-1.84710636868907,5.82304704386661,1.08600550086581,28.0052452325958,2.37688114838118,216.008181081903,0.151213127675538,10.2950761333228,0.341126681798082,-30.806605024156,12.6105885743941,-9.84133821216059,1.61592143801579,6.99271780532099,0.210785868738013,-22.3939673351092,33.0711054679818,331.532814564576
37.67,-0.281818907554085,8.33667861971714,1.41417576487332,-26.4483803705023,40.476751386765,1.20295858257695,0.57153901172083,9.42926610461084,0.612694642074148,0.580669414752182,30.833997626585,-95.5328678877919,-0.909598739273408,5.58275535555704,1.51776460528384,13.9871966500237,-24.8118305151206,95.7682044767166,-0.518556106351159,9.82299223957152,0.372537211976032,-5.15084924366049,30.4061832093402,-43.062148400038,-1.94228225251642,5.95767169492886,1.19917556847393,28.3991741847482,2.17910057747385,226.210331137164,0.0459523055293991,10.2760886288087,0.441033538809622,-30.5338890670113,13.0622265928422,-9.18926686209164,1.39501153546949,7.20849130210191,0.433020464206042,-22.7514044736644,32.15814725931,329.313205254628
37.675,-0.294709526311904,8.20514728511576,1.37461657874296,-25.7682006904852,42.9118483458386,1.14151734450144,0.485773192215376,9.35501565941015,0.650992156063725,0.986582075510894,31.3599475338825,-94.8979336738675,-0.963875791595845,5.33817668598396,1.38875636180438,14.1705809509125,-24.9662956353707,90.8513832171974,-0.627422528461254,9.75539645758629,0.453656194005917,-4.70872148140726,31.0200441723281,-43.237086736096,-2.03862354853919,6.11709047209053,1.3224647844623,28.6422223616092,1.93547482556695,236.071498280996,-0.0459301831852694,10.2386746647012,0.549261805958943,-30.157380929634,13.5206549207848,-8.47194842677703,1.21598024992792,7.5756316953393,0.651860528419884,-23.2511599886133,31.033654667284,326.736777338793
37.68,-0.306667495287518,8.07746773680033,1.31274749376882,-24.749154737541,45.071889909135,1.10251821260736,0.402445463452045,9.27313309821214,0.695508615658353,1.33786672567643,31.7903798687062,-94.3533065182332,-1.02349501062094,5.11854928021054,1.25865048922891,14.2884324997296,-24.9732869796656,85.95812579478,-0.728766100082657,9.68881200669668,0.537207178440945,-4.30016489783248,31.5265477158431,-43.4250029557929,-2.13451487606703,6.30178540756602,1.45303196726978,28.7243954372097,1.65650888006329,245.61866814146,-0.12161631426252,10.1845579824752,0.66282559733031,-29.6756069434633,13.9732923287002,-7.7224379281991,1.07390845860205,8.08335190198084,0.86200217786267,-23.9113285288765,29.7557903443922,324.051063565252
37.685,-0.316000233389933,7.95491817794129,1.23062975417425,-23.4132726458246,46.9203727441061,1.08167488020827,0.323762541840264,9.18584060132123,0.743950517926032,1.63400562302583,32.1142267393791,-93.9070783950602,-1.08626976552745,4.92274492533481,1.12889722261271,14.342043621165,-24.8251966698772,81.0986601649136,-0.820208952361398,9.62472612219977,0.620277991406112,-3.92504970073018,31.9152774410149,-43.6128970597905,-2.22929567953017,6.51192362325801,1.58761061038471,28.6386272943643,1.35379098772696,254.880081439783,-0.179487025833668,10.1158220714612,0.778448401349514,-29.0904446421056,14.4080931296223,-6.9727503392926,0.962206123243261,8.71861841170746,1.05800120501091,-24.7423072275753,28.3828246399314,321.480844121234
37.69,-0.321173485759686,7.83867529653391,1.13085614347154,-21.7832837491462,48.4269523388339,1.07418520352246,0.25163177095218,9.0954576493471,0.793822083623399,1.87580897488941,32.3236190226,-93.5650633413856,-1.15006418623919,4.74919970138443,1.00098197459925,14.3333911848523,-24.5172789268171,76.280924114092,-0.899825119078361,9.56454856537087,0.699863697652685,-3.58255519709576,32.1791636789229,-43.789124047234,-2.32328503430346,6.7473693768415,1.72269125945645,28.3811385891945,1.0397113163899,263.883513105254,-0.218746636312322,10.0349434603691,0.892662175885788,-28.4071453474672,14.8140194986626,-6.25311477877289,0.872723740283146,9.46664456518174,1.23448444106486,-25.7462259715881,26.971214727079,319.223729157492
37.695,-0.320837951176882,7.72980260433952,1.01647158526122,-19.8822696504654,49.5681562815893,1.07489428812551,0.18763308524287,9.00434416338396,0.842520396571172,2.06546549822647,32.4143527199483,-93.3307512518273,-1.21276453122442,4.59603833376143,0.876377628045357,14.2651089893566,-24.0477855351786,71.5105200049305,-0.966004491498418,9.50962088472003,0.772965560526232,-3.27113714207535,32.3149358634359,-43.943893775047,-2.41734449936752,7.00847669980754,1.85469865303452,27.9516413005716,0.727142453262099,272.654549873969,-0.239250419352639,9.94474868509505,1.00192637091797,-27.6342274341049,15.1814529376529,-5.59132222106825,0.796310555851822,10.3121300529069,1.38627610191494,-26.9167802584947,25.573942755813,317.446604009182
37.7,-0.313852708795111,7.62924228300576,0.890879176681406,-17.7333879059134,50.3279382531477,1.07846234821032,0.133005855230089,8.91484674053517,0.887437014235126,2.20655300944185,32.3862274731794,-93.2052873362559,-1.27224593614671,4.46120964702135,0.756491429510351,14.1404366186812,-23.4179664765155,66.7908005338842,-1.01790366610616,9.46103913522225,0.836697449810262,-2.98851048690154,32.3234435571494,-44.0697182801245,-2.51192285052989,7.29752063584493,1.9801513342051,27.3533879659116,0.429104679895016,281.214916540042,-0.241915553885162,9.848221713198,1.10277000370374,-26.7832447632819,15.5025335758154,-5.01216936520819,0.723902939806262,11.2410831074674,1.50846716969899,-28.2394651005316,24.239182797414,316.282981621591
37.705,-0.299305783441135,7.53781118549723,0.757734612215535,-15.3596712071044,50.6980574898893,1.07953364681472,0.0886496779250556,8.82924929698574,0.926062113998871,2.30400484338426,32.2432437746681,-93.1874730838821,-1.32634052806535,4.3426261962164,0.642609902562909,13.9631551366193,-22.6319411583865,62.1230824762353,-1.0554923045437,9.41961005971009,0.888395525792503,-2.73165143582934,32.2098321757102,-44.1617870735014,-2.60818809687346,7.61615709897289,2.09578075338146,26.5930738914614,0.158440295162458,289.580897796988,-0.228707130389653,9.74841472559757,1.19193133621784,-25.8684396412406,15.7714195199528,-4.53699954754965,0.645460309257334,12.2386694332572,1.59676301189394,-29.6921850818285,23.009335262891,315.831281586472
37.71,-0.276531966931484,7.45620135938126,0.620832471443976,-12.7839035769079,50.6782729921973,1.07290235601415,0.0551376620818883,8.74972912927512,0.95608710283242,2.36402961298287,31.9936498119909,-93.2737851003346,-1.37281215164201,4.23830121603111,0.535845829596775,13.7375202138933,-21.6964520721802,57.5069772600525,-1.07928991446756,9.3859049396027,0.925727082948264,-2.49682138528914,31.983564125555,-44.2182539652112,-2.70973460937902,7.96250297260865,2.19862141657023,25.6806093172362,-0.0724802905192569,297.761898717138,-0.202297509440853,9.64842650126582,1.26648795769,-24.9062940279599,15.9844618716242,-4.18334010843584,0.548278641632085,13.2866689208893,1.64776338744808,-31.2461949204387,21.9204368474488,316.154031171723
37.715,-0.245127736020624,7.38498510489719,0.483988214657311,-10.0285716583944,50.2763466436042,1.05367096025925,0.0327403653499522,8.67831908195599,0.975501676679513,2.39398381449513,31.6498335132438,-93.4584089161684,-1.40934181936237,4.14647643065753,0.437091594901912,13.4682020816623,-20.6205182131303,52.940820282111,-1.09024756098102,9.36026415094364,0.946790846481792,-2.27961393779826,31.6582810323335,-44.2404226377646,-2.82097309306659,8.33392857570009,2.28606459237126,24.6287855941197,-0.252002094874244,305.759182690842,-0.165866360927213,9.55133561426746,1.32397768701589,-23.9149964142644,16.1402941195091,-3.96463440239599,0.418757254866872,14.3665144669284,1.65877572326409,-32.8673079642553,21.0019263287764,317.277961186983
37.72,-0.204962810438249,7.32462420081953,0.350919930845169,-7.11588583160598,49.5078545164694,1.0173969079257,0.0214582778221571,8.61687618484137,0.98268154903168,2.40219894305371,31.2280600938075,-93.733285742845,-1.43352661385971,4.06573495063845,0.346982992665615,13.1602393173089,-19.4150099128256,48.4221755668804,-1.08963486123011,9.34280160562874,0.950204660045159,-2.07502491521765,31.2515078554249,-44.2328223005013,-2.94583761087377,8.72870032024284,2.35587845447771,23.4528643330034,-0.369366264880706,313.564821317562,-0.122902304074762,9.46012912787326,1.36250294896146,-22.9138446506274,16.2398372645612,-3.89006569492616,0.243889345344531,15.4611249906639,1.6277339476711,-34.5172978648161,20.2767236036714,319.19494887401
37.725,-0.156187617812405,7.27548257457043,0.225133903067619,-4.06786279118696,48.3958107978978,0.960223591737713,0.0210605976433103,8.56705680982862,0.976463443868249,2.39776698452081,30.7480601373558,-94.08817110978,-1.44289328929203,3.99509438551599,0.26587698765611,12.8190102725219,-18.0921696860594,43.9483889059169,-1.07891978751107,9.33341478542655,0.935176457142792,-1.87754425757242,30.7842048249538,-44.2031691730978,-3.0881881162751,9.14486162959918,2.40621347342193,22.1701208634322,-0.41482280094361,321.160886367789,-0.0769968959089902,9.37763269638192,1.38081415439039,-21.9226069493847,16.2862241877331,-3.96446957701045,0.011022317664052,16.5539788881632,1.55329155247892,-36.1554117645177,19.7615624019899,321.863741588794
37.73,-0.0992357164097653,7.23784140144709,0.109817898263568,-0.90645850304279,46.9701138161096,0.878992365294683,0.0311279907981862,8.53029811079712,0.956204431675368,2.39029026872779,30.2324778863488,-94.5107053294087,-1.43492639294899,3.93407635384925,0.193845930322988,12.4502224083728,-16.6651052138452,39.5171610664897,-1.05964788183602,9.33179972200218,0.901555172320892,-1.68126794869426,30.2801781836203,-44.1622141327591,-3.25173402728025,9.57993758486108,2.43558488774531,20.7993730913534,-0.379677840604176,328.518909536747,-0.0316411553413691,9.30644330726469,1.37836942020787,-20.9608642566198,16.2846484405492,-4.18833132889024,-0.291868280524322,17.6289639426539,1.43482380509587,-37.7399118782076,19.4675067365591,325.212379256232
37.735,-0.034820105528238,7.21191542193552,0.00774576123259083,2.34626175590736,45.2668284189958,0.771333113774887,0.0510970666613765,8.50780527208544,0.921823245714099,2.38960358925316,29.7061938860015,-94.9864967728095,-1.40710949517924,3.88274970540691,0.130689469111717,12.0599163758181,-15.1472807001397,35.1271129054738,-1.03332734029526,9.33747024267818,0.84985922172351,-1.48002766230108,29.7653655478142,-44.1234814805663,-3.43983313613638,10.0308316985847,2.44284371556641,19.3605241017257,-0.25628519838585,335.599631142337,0.0099654975978818,9.24886606918004,1.35536942608719,-20.0473572179954,16.2421438959391,-4.55786493515863,-0.675760352247957,18.6703838114824,1.27240036524925,-39.229566163964,19.4005773024687,329.141220698347
37.74,0.0360776454080466,7.19786918917781,-0.0788035802448885,5.66793119771171,43.3273233036103,0.635731809870217,0.0803044106413165,8.5005439144247,0.873821819977591,2.40547811239926,29.1955403439811,-95.4992199628544,-1.35697717051598,3.84174593046293,0.0759639961646138,11.6544787940477,-13.5520316600679,30.7783160073956,-1.00132607651486,9.34978080207339,0.781281168041775,-1.26753561999332,29.2670162075361,-44.1029083018942,-3.65530153009801,10.4937206674172,2.42714558345043,17.8741419493876,-0.0379977526561148,342.353053959999,0.0450846235149329,9.20685654418314,1.31276744060862,-19.1993601155387,16.1673026519159,-5.0651712092602,-1.15017249004682,19.6629356780319,1.06674941909361,-40.5850173505812,19.5624162141355,333.526469147487
37.745,0.112226382093424,7.19583201073276,-0.148110180363693,9.03568306575943,41.1972856969848,0.471574402557843,0.118028185834471,8.50923690378685,0.813285923691492,2.44731782727665,28.7274314617739,-96.0307314756055,-1.28217477418899,3.81224637076793,0.0290280417197076,11.2406556629542,-11.8921258890182,26.4727654301838,-0.96478631567276,9.36795225411619,0.697668113533051,-1.03754209908865,28.812790753149,-44.1183981763428,-3.90024278310563,10.9639593620466,2.38792486384936,16.3610935237702,0.280901686022982,348.71881284625,0.0715781157226496,9.18197012035997,1.25225544906829,-18.4321025426388,16.0699393735964,-5.69847369180057,-1.72277737197308,20.5916768245955,0.819219536095004,-41.769972144706,19.950925799172,338.224085713977
37.75,0.192173127769954,7.20591052516662,-0.199058362970358,12.4259621218761,38.9256389380602,0.27916719751226,0.163525552144959,8.53436479006193,0.74186442324214,2.52386006509284,28.3284344684382,-96.5612075176114,-1.18052281904883,3.79594193334459,-0.0108992762900718,10.825557405793,-10.1793901143719,22.2147748769799,-0.924561470267689,9.39109998759077,0.601478192029478,-0.784002996346879,28.4298079239599,-44.189306872638,-4.17590452911595,11.4360096723308,2.3248801066788,14.8422417696513,0.705268584661334,354.626864468078,0.088010410574575,9.17531982174893,1.17622783105448,-17.7582573448138,15.9607110269407,-6.44243255106641,-2.3990621971921,21.4419990470155,0.531745212734402,-42.7521679800665,20.5608285719674,343.073976309565
37.755,0.274279889320397,7.22819812859952,-0.231162100264385,15.8143618920474,36.5633909220896,0.0597345012809798,0.216064440363278,8.57616916548177,0.661727376181924,2.64289189723611,28.02381002988,-97.0693077271233,-1.0500828396511,3.79496702292573,-0.0446707276205943,10.4166467466787,-8.4244178399108,18.0112787141283,-0.881179007755455,9.41826394237417,0.495714239614716,-0.501254709125872,28.1436693829951,-44.335880961988,-4.48257000531223,11.9034072252443,2.23797473047914,13.3382075713013,1.23914314333939,359.998494184471,0.093708002832737,9.18754376939502,1.0877241917799,-17.1875106353749,15.8507018124636,-7.27853846985486,-3.18205570829386,22.1996299810718,0.206821287014276,-43.5040920320146,21.3841098102626,347.904337456561
37.76,0.356769273865484,7.26278079806705,-0.244570077103686,19.1755024316721,34.1624429855012,-0.184605330268088,0.274948566929413,8.634658371802,0.575503850224632,2.81099398971489,27.8365529981095,-97.5323701410568,-0.889221962961529,3.81181033462865,-0.0731391289991797,10.0217019285002,-6.63636934902892,13.8720293832001,-0.834831716063022,9.44844013234095,0.383836324181922,-0.184193223207238,27.9774951033671,-44.5786728118413,-4.8201727915287,12.3581508062005,2.12745382403583,11.8691899603201,1.88575715049869,364.747628968905,0.0887726187799687,9.21878326530158,0.990352833534877,-16.7262266680916,15.7509841245312,-8.18559019902211,-4.07283079495586,22.8500628644561,-0.152500038363479,-44.0034451440169,22.4103201765552,352.536049414586
37.765,0.43777811514614,7.30973920532595,-0.240050741772163,22.4829617022151,31.7743895823313,-0.450884171658358,0.339534988769916,8.7096151886699,0.486201057860725,3.03332274705534,27.7864659730327,-97.9266422449806,-0.696673894258644,3.84920597712901,-0.0970863592504988,9.64874999356314,-4.82286991848577,9.80968264948633,-0.78539819930932,9.48061340802265,0.269655336945281,0.171546376038304,27.9510030732133,-44.937956977573,-5.20067424696957,12.7802528181932,1.99387079265775,10.4548316655906,2.64748851627085,368.782436315316,0.0740466636729285,9.26867219451047,0.888196095089093,-16.377217181206,15.6721675634679,-9.14026077208003,-5.08297406272423,23.368332929812,-0.542520377735726,-44.2333604940161,23.6267324277696,356.787010818004
37.77,0.515417716676349,7.36914733426016,-0.218958298946443,25.709271432771,29.4493390210239,-0.735347540967727,0.40924396026255,8.80060637540474,0.397107095267445,3.31344034281306,27.889298747838,-98.2275524621045,-0.471594569077264,3.91000911908826,-0.117158421868503,9.30596771997421,-2.99000719098606,5.83976665010006,-0.732491645886613,9.51379127106815,0.157210335810699,0.569414736449688,28.0796669778221,-45.4331734118557,-5.64816653668225,13.1414143343866,1.83816173399761,9.11411201258326,3.52575759547956,372.007179645808,0.0510321241333469,9.3363381500359,0.785698545503794,-16.1396216756587,15.6239493855618,-10.1177579543843,-6.23455789954488,23.7226514614891,-0.95923731500125,-44.1824020171778,25.0183623876529,360.476317227672
37.775,0.587838752096895,7.44106807334328,-0.183181184739245,28.8259856551699,27.2347846074993,-1.03353615468726,0.483561364039356,8.90699418903993,0.311680257884197,3.65320054550466,28.1559862768476,-98.4100252350349,-0.213611223575254,3.99706095549138,-0.133811374828296,9.00155101550613,-1.14242354813258,1.98053382033258,-0.675533958291548,9.54703858038713,0.0506328218056877,1.01178341856796,28.3739843100649,-46.0824220172128,-6.1633681760658,13.4354310033885,1.66172542916301,7.86524632510066,4.52086735818245,374.324291285747,0.0217669071209997,9.42041539884464,0.687538948195748,-16.0089020826664,15.614681205491,-11.0925840065699,-7.52421098927561,23.9042814880146,-1.39852888671196,-43.8443796808048,26.5678790475803,363.428196323172
37.78,0.65329836927553,7.52554642364076,-0.13507506135386,31.8038270423723,25.174553810599,-1.34038486993053,0.562034514185736,9.02795022509963,0.23342854885674,4.052696164058,28.5920162329515,-98.4488409262236,0.0771359790152322,4.11304826054759,-0.147272212646838,8.7435567801378,0.71650558672519,-1.74730244794109,-0.613850346245002,9.57951294115978,-0.0459983477499851,1.49979777959659,28.8388849328559,-46.9020307870607,-6.7204697861306,13.674688310385,1.46648243680841,6.72557066069891,5.63179778716348,375.636615073664,-0.0113345196908518,9.51906953864146,0.598487137023703,-15.9769524985748,15.6509681233305,-12.0393979877643,-8.9202129717008,23.9241580842166,-1.85543650008807,-43.2180267779621,28.2554410224801,365.475624467256
37.785,0.710226667141837,7.62260102656281,-0.0773827714854137,34.6129128565944,23.3078605941801,-1.65033842219021,0.644262634388262,9.16247208380154,0.165783568304622,4.51027152945667,29.1969544363833,-98.3190391143813,0.399960402433315,4.26036310594849,-0.157517741481538,8.53972413826544,2.58442108948057,-5.32094198891303,-0.546777626730269,9.61050042421675,-0.128807147756725,2.03325620054456,29.4733064592595,-47.9062161219895,-7.29990250916169,13.8627241865004,1.25491940094584,5.71139309425512,6.85597274483091,375.849762766934,-0.0456665634738529,9.63003345044557,0.523247541938572,-16.0323221656116,15.7373175416768,-12.9339804217685,-10.3958096180876,23.7860128142321,-2.32392023896882,-42.3065879037174,30.0585058269111,366.463562719355
37.79,0.757289491254361,7.732214679926,-0.0131440017118548,37.2230588403365,21.6684829226697,-1.95748335379063,0.729883760236963,9.30940342471972,0.111973433471677,5.02260078887737,29.964152389698,-97.9963605611657,0.753604053573932,4.44096845416249,-0.164273208456311,8.39728423254843,4.45967456719602,-8.71597592483752,-0.473777910919947,9.63945102475121,-0.194270844748851,2.61052526776066,30.2699579546185,-49.1068489716115,-7.8914770447749,13.9963351101128,1.03009120042932,4.83779776407744,8.18902408893715,374.874522146773,-0.0786319817933249,9.75065392763621,0.466292069480442,-16.1605476492239,15.8758555234919,-13.7542951529161,-11.932431986435,23.488498862538,-2.79731414936266,-41.117365034721,31.9516638741437,366.251764649169
37.795,0.793444451001796,7.85432439080397,0.0544023794104074,39.6041558772852,20.2840837421254,-2.25569526568869,0.818560144986748,9.46745790658045,0.0748996869022299,5.58483002033465,30.8806558415641,-97.4577193257743,1.13622203384789,4.65627525775372,-0.167031019278616,8.32276925069229,6.34098834914766,-11.9069589958404,-0.394548298479022,9.66601294618612,-0.239365369407767,3.22850093646903,31.2152874796335,-50.5133344506302,-8.48501064362038,14.0751644889143,0.795605209930979,4.11839513096046,9.62458220616323,372.629250610796,-0.107841578561006,9.87794814594555,0.431686310538366,-16.3445881480569,16.0661283459759,-14.4816367566052,-13.5103674304147,23.0346581398477,-3.2685457273738,-39.6612634419928,33.9065502271223,364.717123108551
37.8,0.817987211662387,7.98881133522242,0.121920212275479,41.7266108368959,19.175689586967,-2.53879997593185,0.909964416072522,9.63524730385427,0.0570232529461556,6.19077839843493,31.9273267893039,-96.6816924861613,1.54537718352263,4.90703638117178,-0.165088400000329,8.32183189198572,8.2271034617322,-14.8680636821428,-0.309116815750843,9.69006442184593,-0.261699838418151,3.88262533595524,32.2896620315086,-52.1326058435501,-9.06751652159264,14.0976630676808,0.555577871808925,3.56502069456344,11.1541236920966,369.04218650615,-0.131299398626516,10.0086689159216,0.422914468149209,-16.565355970434,16.3050056669447,-15.1018442582954,-15.1062335541101,22.4279053769643,-3.72955568512063,-37.952369790704,35.8918836700037,361.755538131203
37.805,0.830585457398869,8.1354908947867,0.186079014589775,43.5618398195489,18.3573364924267,-2.80074633537076,1.00376870864255,9.81131376033155,0.0602643571653917,6.83319098373593,33.0791837631994,-95.6490110198314,1.97804598665572,5.19326209943258,-0.15760143011804,8.39908602432498,10.1164387182811,-17.5738005506903,-0.217915233084213,9.71174142167871,-0.259634270651672,4.56696754914384,33.4677607221578,-53.9692268684486,-9.62275008149452,14.0582298000051,0.314556475604739,3.18739381949322,12.7669051872573,364.053611707953,-0.147558863279979,10.1393774154096,0.442709770173365,-16.8023322864421,16.5866992219068,-15.6065536409821,-16.6927825993008,21.6691914988095,-4.17111377651201,-36.0075828822985,37.8736746494065,357.28330294481
37.81,0.831298439811921,8.29410275321414,0.243654891389865,45.0827991584762,17.8358882429092,-3.03578738283207,1.09963876247654,9.99416570197018,0.0859208959660079,7.50403330388893,34.3059568579575,-94.3430319950991,2.4306369578364,5.51416111683567,-0.143651597503724,8.55797787470448,12.0067833720342,-19.9997860197877,-0.121820650005448,9.73145929852603,-0.23237466031093,5.2743743255618,34.7191738563414,-56.0255892081687,-10.135183061855,13.952670628813,0.0774002912989649,2.9927572183098,14.4500072586889,357.617802996777,-0.15583666380543,10.2665218228729,0.492898230083999,-17.0342561715029,16.9029070877118,-15.9944533152305,-18.2429984580634,20.7624556452706,-4.58383059777124,-33.8463045337618,39.8156314505086,351.238019280265
37.815,0.820580690831808,8.4643008955074,0.291626335524903,46.2645371326381,17.6110273025678,-3.2386653092858,1.19723450918538,10.1823164309221,0.134609026046062,8.19481587995529,35.5728451327229,-92.7501697501193,2.89902275253817,5.86811000652931,-0.122320001969896,8.80069486271104,13.8950436457409,-22.1235355365203,-0.022159811931217,9.74992628288075,-0.180040071665326,5.99669329172633,36.0091923083416,-58.3021861655122,-10.5753633244265,13.7895926113171,-0.150920555358898,2.98552483602956,16.1885039665364,349.70471650525,-0.156073831187406,10.3865199639093,0.574264229577937,-17.2398725684538,17.2430882864652,-16.2724991180307,-19.7155505646745,19.7258072112116,-4.95842660771916,-31.4901856665699,41.6797784281868,343.579066371195
37.82,0.799269246655633,8.64564328962965,0.327262018756726,47.0847475102991,17.6754141996876,-3.40479446896188,1.29621802877206,10.3743239255713,0.206228755740687,8.896935352624,36.8414551124749,-90.8602625704511,3.37858707442401,6.25265274464586,-0.0927636556626415,9.12811632812021,15.7770599019302,-23.9252572719959,0.07932712669468,9.76814680776255,-0.103697343607926,6.72506695799386,37.2997636528431,-60.7979383564317,-10.8470332615526,13.6130028506093,-0.365694321037429,3.16697029813084,17.9657630578575,340.301358495497,-0.148937095066459,10.4958437626266,0.686446355838745,-17.3987220285566,17.5948660150559,-16.4570392564033,-21.001940179868,18.6135417861372,-5.2844934341564,-28.9629123186304,43.4272823910581,334.287659786697
37.825,0.768554550687485,8.83758105754874,0.348197899319833,47.5243048725318,18.0150068120551,-3.53043556918089,1.39626895464291,10.5688299379142,0.299956112957701,9.602017987465,38.0708906710672,-88.6668518163481,3.86428705708389,6.66453065907632,-0.054288069786917,9.53980718179944,17.6475064081987,-25.3886191806923,0.180563444625926,9.78741297932847,-0.00536032534398556,7.45029095919807,38.5505843093149,-63.5105440458598,-10.8817956494215,13.4425414476764,-0.562550375393278,3.53498891423403,19.7638696362347,329.412806438428,-0.135758220500816,10.5911029987661,0.827871152029878,-17.4919519456742,17.9445503892667,-16.5747956280351,-22.0219947174227,17.4572846164671,-5.55198986205719,-26.2900092426233,45.0194648233989,323.366546041187
37.83,0.729936025378878,9.03944706401125,0.352501277317784,47.567761250263,18.6095270614911,-3.61285333951151,1.49710652622443,10.7645961788549,0.414262118295473,10.3022511632241,39.218957074042,-86.167352694011,4.35073117129491,7.09974171284704,-0.00641052505155142,10.0340522264791,19.4998798630982,-26.5014609828208,0.279249928685611,9.80928312006549,0.112047763200585,8.16322488459108,39.7202909257602,-66.4368253693555,-10.773823215248,13.2190138353227,-0.737558127064819,4.08396309250981,21.5641539770476,317.062856191544,-0.118414107269343,10.6691256757501,0.995730947384086,-17.5031255802998,18.2777637684528,-16.6636467116824,-22.8591553667904,16.2125604708203,-5.75601698139107,-23.4986357999651,46.4189601865818,310.839386359633
37.835,0.685164074245929,9.25044406204349,0.338719819048387,47.2037840087744,19.4330590862941,-3.65044956880545,1.5985166159707,10.9605352743128,0.546957412607602,10.9906890054536,40.2434358979154,-83.3630999186707,4.8322718843051,7.5536266895496,0.0510908926069451,10.6079258640697,21.326576475481,-27.2564226134376,0.373009522986431,9.83554717463727,0.244768366995874,8.85523919206582,40.7677097126875,-69.573042411825,-10.6405013460424,12.8934517894061,-0.887298429858472,4.80475406077541,23.3477932948152,303.294283248552,-0.0991556086655531,10.7270322823508,1.18600983913863,-17.4190016988485,18.5801440901053,-16.7731590858851,-23.620372592894,14.8461455833233,-5.89520829466425,-20.6173501820246,47.5909657016967,296.74988755906
