time,RForceX,RForceY_Vertical,RForceZ,RCOPX,RCOPY_Vertical,RCOPZ,LForceX,LForceY_Vertical,LForceZ,LCOPX,LCOPY_Vertical,LCOPZ
38.885,NaN,NaN,NaN,NaN,NaN,NaN,67.52561,481.9025,-14.13906,0.4508935,0,-0.943355
38.89,NaN,NaN,NaN,NaN,NaN,NaN,68.30422,487.9253,-17.18991,0.4508788,0,-0.9379423
38.895,NaN,NaN,NaN,NaN,NaN,NaN,69.09199,494.1977,-20.36178,0.4509055,0,-0.9327208
38.9,NaN,NaN,NaN,NaN,NaN,NaN,69.87884,500.8456,-23.63126,0.4509743,0,-0.9276464
38.905,NaN,NaN,NaN,NaN,NaN,NaN,70.65202,508.099,-27.00781,0.4510717,0,-0.9226121
38.91,NaN,NaN,NaN,NaN,NaN,NaN,71.40343,516.2478,-30.53171,0.4511745,0,-0.917494
38.915,NaN,NaN,NaN,NaN,NaN,NaN,72.13903,525.5771,-34.25902,0.4512582,0,-0.9122078
38.92,NaN,NaN,NaN,NaN,NaN,NaN,72.88228,536.2981,-38.23795,0.4513058,0,-0.9067484
38.925,NaN,NaN,NaN,NaN,NaN,NaN,73.66878,548.4974,-42.48384,0.4513132,0,-0.9011956
38.93,NaN,NaN,NaN,NaN,NaN,NaN,74.53643,562.115,-46.9603,0.45129,0,-0.8956859
38.935,NaN,NaN,NaN,NaN,NaN,NaN,75.51728,576.9573,-51.57525,0.4512546,0,-0.8903669
38.94,NaN,NaN,NaN,NaN,NaN,NaN,76.63251,592.7355,-56.19742,0.4512254,0,-0.8853546
38.945,NaN,NaN,NaN,NaN,NaN,NaN,77.88944,609.118,-60.68768,0.4512126,0,-0.8807059
38.95,NaN,NaN,NaN,NaN,NaN,NaN,79.28064,625.7764,-64.92992,0.4512133,0,-0.8764124
38.955,NaN,NaN,NaN,NaN,NaN,NaN,80.78725,642.4097,-68.84995,0.4512138,0,-0.8724119
38.96,NaN,NaN,NaN,NaN,NaN,NaN,82.38638,658.7421,-72.4214,0.4511976,0,-0.8686137
38.965,NaN,NaN,NaN,NaN,NaN,NaN,84.05665,674.4996,-75.65921,0.4511545,0,-0.8649263
38.97,NaN,NaN,NaN,NaN,NaN,NaN,85.77598,689.3797,-78.60121,0.451086,0,-0.8612772
38.975,NaN,NaN,NaN,NaN,NaN,NaN,87.51183,703.0318,-81.28273,0.4510053,0,-0.8576269
38.98,NaN,NaN,NaN,NaN,NaN,NaN,89.21146,715.0663,-83.71438,0.4509309,0,-0.8539761
38.985,NaN,NaN,NaN,NaN,NaN,NaN,90.80004,725.0925,-85.87384,0.4508791,0,-0.8503612
38.99,NaN,NaN,NaN,NaN,NaN,NaN,92.19047,732.7773,-87.71616,0.450858,0,-0.8468408
38.995,NaN,NaN,NaN,NaN,NaN,NaN,93.30152,737.9109,-89.19748,0.4508667,0,-0.8434743
39,NaN,NaN,NaN,NaN,NaN,NaN,94.07596,740.4645,-90.30402,0.4508977,0,-0.840302
39.005,NaN,NaN,NaN,NaN,NaN,NaN,94.49253,740.62,-91.07867,0.450942,0,-0.8373308
39.01,NaN,NaN,NaN,NaN,NaN,NaN,94.57112,738.7589,-91.63618,0.4509947,0,-0.8345294
39.015,NaN,NaN,NaN,NaN,NaN,NaN,94.37278,735.4048,-92.15951,0.4510591,0,-0.831834
39.02,NaN,NaN,NaN,NaN,NaN,NaN,93.99318,731.1219,-92.87775,0.4511491,0,-0.829159
39.025,NaN,NaN,NaN,NaN,NaN,NaN,93.54671,726.3875,-94.03006,0.4512884,0,-0.8264123
39.03,NaN,NaN,NaN,NaN,NaN,NaN,93.14157,721.4698,-95.8166,0.4515051,0,-0.8235126
39.035,NaN,NaN,NaN,NaN,NaN,NaN,92.84959,716.3457,-98.34288,0.4518251,0,-0.8204031
39.04,NaN,NaN,NaN,NaN,NaN,NaN,92.67765,710.6874,-101.5772,0.4522644,0,-0.8170599
39.045,NaN,NaN,NaN,NaN,NaN,NaN,92.54949,703.9254,-105.3408,0.452824,0,-0.8134938
39.05,NaN,NaN,NaN,NaN,NaN,NaN,92.30738,695.3755,-109.3381,0.4534903,0,-0.8097429
39.055,NaN,NaN,NaN,NaN,NaN,NaN,91.73899,684.39,-113.2181,0.4542378,0,-0.805858
39.06,NaN,NaN,NaN,NaN,NaN,NaN,90.62621,670.4892,-116.653,0.4550363,0,-0.8018867
39.065,NaN,NaN,NaN,NaN,NaN,NaN,88.79919,653.4297,-119.406,0.4558579,0,-0.7978591
39.07,NaN,NaN,NaN,NaN,NaN,NaN,86.16948,633.1898,-121.369,0.4566852,0,-0.7937798
39.075,NaN,NaN,NaN,NaN,NaN,NaN,82.72268,609.8849,-122.5585,0.4575158,0,-0.7896299
39.08,NaN,NaN,NaN,NaN,NaN,NaN,78.47617,583.6506,-123.0726,0.4583621,0,-0.7853778
39.085,NaN,NaN,NaN,NaN,NaN,NaN,73.43475,554.546,-123.0258,0.4592453,0,-0.780991
39.09,NaN,NaN,NaN,NaN,NaN,NaN,67.58372,522.5182,-122.4788,0.460186,0,-0.7764474
39.095,NaN,NaN,NaN,NaN,NaN,NaN,60.93687,487.4438,-121.3766,0.4611963,0,-0.7717376
39.1,NaN,NaN,NaN,NaN,NaN,NaN,53.61908,449.2305,-119.5052,0.4622813,0,-0.7668544
39.105,NaN,NaN,NaN,NaN,NaN,NaN,45.93338,407.9499,-116.4898,0.4634461,0,-0.7617775
39.11,NaN,NaN,NaN,NaN,NaN,NaN,38.36136,363.9629,-111.8521,0.4647059,0,-0.7564717
39.115,NaN,NaN,NaN,NaN,NaN,NaN,31.47776,318.0051,-105.1247,0.4660919,0,-0.7509085
39.12,NaN,NaN,NaN,NaN,NaN,NaN,25.80743,271.2022,-95.99714,0.4676541,0,-0.7451138
39.125,NaN,NaN,NaN,NaN,NaN,NaN,21.68332,225.0053,-84.45467,0.469464,0,-0.7392342
39.13,NaN,NaN,NaN,NaN,NaN,NaN,19.15948,181.0456,-70.87233,0.4716147,0,-0.7336106
39.135,NaN,NaN,NaN,NaN,NaN,NaN,18.0031,140.9256,-56.02813,0.4742066,0,-0.7288408
39.14,NaN,NaN,NaN,NaN,NaN,NaN,17.76019,105.9817,-41.01226,0.4772958,0,-0.7258157
39.145,NaN,NaN,NaN,NaN,NaN,NaN,17.87567,77.06928,-27.03386,0.4807675,0,-0.7256868
39.15,NaN,NaN,NaN,NaN,NaN,NaN,17.84098,54.43423,-15.16801,0.4841139,0,-0.7296524
39.155,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.16,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.165,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.17,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.175,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.18,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.185,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.19,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.195,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.2,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.205,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.21,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.215,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.22,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.225,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.23,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.235,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.24,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.245,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.25,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.255,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.26,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.265,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.27,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.275,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.28,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.285,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.29,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.295,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.305,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.31,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.315,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.32,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.325,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.33,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.335,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.34,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.345,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.35,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.355,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.36,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.365,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.37,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.38,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.385,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.39,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.395,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.405,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.41,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.415,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.42,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.425,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.43,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.435,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.44,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.445,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.45,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.455,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.46,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.465,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.47,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.475,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.48,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.485,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.49,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.495,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.505,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.51,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.515,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.52,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.525,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.53,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.535,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.54,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.545,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.55,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.555,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.56,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.565,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.57,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.575,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
39.58,NaN,NaN,NaN,NaN,NaN,NaN,22.96169,63.74808,-27.43495,0.5158589,0,-1.281504
39.585,NaN,NaN,NaN,NaN,NaN,NaN,21.68203,91.62928,-35.7035,0.5033914,0,-1.275921
39.59,NaN,NaN,NaN,NaN,NaN,NaN,20.44749,120.9221,-39.8458,0.4960797,0,-1.271004
39.595,NaN,NaN,NaN,NaN,NaN,NaN,19.59883,149.838,-38.00097,0.491568,0,-1.267368
39.6,NaN,NaN,NaN,NaN,NaN,NaN,19.4035,177.5016,-29.56015,0.4886218,0,-1.265263
39.605,NaN,NaN,NaN,NaN,NaN,NaN,20.00023,204.1366,-15.37156,0.4864746,0,-1.264741
39.61,NaN,NaN,NaN,NaN,NaN,NaN,21.39163,230.7729,2.503378,0.4846143,0,-1.265602
39.615,NaN,NaN,NaN,NaN,NaN,NaN,23.49298,258.6076,21.39008,0.4827408,0,-1.267338
39.62,NaN,NaN,NaN,NaN,NaN,NaN,26.20935,288.3153,38.74074,0.4807605,0,-1.269231
39.625,NaN,NaN,NaN,NaN,NaN,NaN,29.48501,319.612,52.76564,0.4787388,0,-1.270558
39.63,NaN,NaN,NaN,NaN,NaN,NaN,33.28419,351.2404,62.76883,0.4768099,0,-1.270811
39.635,NaN,NaN,NaN,NaN,NaN,NaN,37.51751,381.3484,69.1164,0.4750902,0,-1.269783
39.64,NaN,NaN,NaN,NaN,NaN,NaN,41.97672,408.0811,72.89575,0.4736305,0,-1.267549
39.645,NaN,NaN,NaN,NaN,NaN,NaN,46.34121,430.1427,75.43157,0.4724109,0,-1.264368
39.65,NaN,NaN,NaN,NaN,NaN,NaN,50.27289,447.1331,77.85723,0.4713635,0,-1.260584
39.655,NaN,NaN,NaN,NaN,NaN,NaN,53.5552,459.5805,80.87375,0.4704052,0,-1.256553
39.66,NaN,NaN,NaN,NaN,NaN,NaN,56.19825,468.7143,84.71224,0.4694668,0,-1.252576
39.665,NaN,NaN,NaN,NaN,NaN,NaN,58.44668,476.1025,89.23324,0.4685066,0,-1.248856
39.67,NaN,NaN,NaN,NaN,NaN,NaN,60.68008,483.2866,94.08519,0.4675092,0,-1.245473
39.675,NaN,NaN,NaN,NaN,NaN,NaN,63.2564,491.5018,98.86568,0.4664756,0,-1.242394
39.68,NaN,NaN,NaN,NaN,NaN,NaN,66.37655,501.5188,103.2433,0.4654184,0,-1.239504
39.685,NaN,NaN,NaN,NaN,NaN,NaN,70.02762,513.605,107.0135,0.4643634,0,-1.236651
39.69,NaN,NaN,NaN,NaN,NaN,NaN,74.0123,527.5848,110.0914,0.4633506,0,-1.233684
39.695,NaN,NaN,NaN,NaN,NaN,NaN,78.03065,542.9609,112.473,0.4624285,0,-1.230482
39.7,NaN,NaN,NaN,NaN,NaN,NaN,81.76974,559.0579,114.1922,0.4616426,0,-1.226974
39.705,NaN,NaN,NaN,NaN,NaN,NaN,84.97291,575.1575,115.2914,0.4610221,0,-1.223147
39.71,NaN,NaN,NaN,NaN,NaN,NaN,87.48124,590.5993,115.8066,0.4605743,0,-1.219044
39.715,NaN,NaN,NaN,NaN,NaN,NaN,89.25048,604.8414,115.762,0.4602866,0,-1.214737
39.72,NaN,NaN,NaN,NaN,NaN,NaN,90.34545,617.4866,115.173,0.4601314,0,-1.210307
39.725,NaN,NaN,NaN,NaN,NaN,NaN,90.91187,628.2795,114.0555,0.4600733,0,-1.205818
39.73,NaN,NaN,NaN,NaN,NaN,NaN,91.13188,637.0823,112.4358,0.4600749,0,-1.201308
39.735,NaN,NaN,NaN,NaN,NaN,NaN,91.1783,643.8425,110.356,0.4601024,0,-1.196791
39.74,NaN,NaN,NaN,NaN,NaN,NaN,91.18265,648.5639,107.8718,0.46013,0,-1.192257
39.745,NaN,NaN,NaN,NaN,NaN,NaN,91.22157,651.2862,105.0451,0.4601425,0,-1.187684
39.75,NaN,NaN,NaN,NaN,NaN,NaN,91.31714,652.0738,101.9348,0.4601345,0,-1.183051
39.755,NaN,NaN,NaN,NaN,NaN,NaN,91.44564,651.0112,98.59251,0.4601084,0,-1.178342
39.76,NaN,NaN,NaN,NaN,NaN,NaN,91.55307,648.2018,95.06427,0.4600694,0,-1.173555
39.765,NaN,NaN,NaN,NaN,NaN,NaN,91.57534,643.7652,91.39529,0.4600234,0,-1.168703
39.77,NaN,NaN,NaN,NaN,NaN,NaN,91.45689,637.8364,87.63306,0.4599746,0,-1.163808
39.775,NaN,NaN,NaN,NaN,NaN,NaN,91.16021,630.5667,83.82747,0.4599257,0,-1.158898
39.78,NaN,NaN,NaN,NaN,NaN,NaN,90.666,622.1274,80.02702,0.4598782,0,-1.153994
39.785,NaN,NaN,NaN,NaN,NaN,NaN,89.97109,612.7155,76.27304,0.4598334,0,-1.149108
39.79,NaN,NaN,NaN,NaN,NaN,NaN,89.08935,602.5559,72.59574,0.4597932,0,-1.144253
39.795,NaN,NaN,NaN,NaN,NaN,NaN,88.05158,591.8972,69.01305,0.4597626,0,-1.139443
39.8,NaN,NaN,NaN,NaN,NaN,NaN,86.8974,581.0009,65.53271,0.4597488,0,-1.134702
39.805,NaN,NaN,NaN,NaN,NaN,NaN,85.66014,570.1223,62.15633,0.4597603,0,-1.130048
39.81,NaN,NaN,NaN,NaN,NaN,NaN,84.35548,559.4888,58.88413,0.4598039,0,-1.125484
39.815,NaN,NaN,NaN,NaN,NaN,NaN,82.98313,549.2785,55.72077,0.4598828,0,-1.120994
39.82,NaN,NaN,NaN,NaN,NaN,NaN,81.53991,539.6051,52.67986,0.4599967,0,-1.116545
39.825,NaN,NaN,NaN,NaN,NaN,NaN,80.03331,530.5146,49.78144,0.4601442,0,-1.112089
39.83,NaN,NaN,NaN,NaN,NaN,NaN,78.48678,522.0001,47.04228,0.4603244,0,-1.107579
39.835,NaN,NaN,NaN,NaN,NaN,NaN,76.93523,514.031,44.46839,0.4605359,0,-1.102976
39.84,NaN,NaN,NaN,NaN,NaN,NaN,75.41561,506.5836,42.05443,0.4607748,0,-1.098265
39.845,NaN,NaN,NaN,NaN,NaN,NaN,73.95887,499.6634,39.78623,0.4610341,0,-1.09346
39.85,NaN,NaN,NaN,NaN,NaN,NaN,72.58766,493.3097,37.64379,0.4613039,0,-1.088599
39.855,NaN,NaN,NaN,NaN,NaN,NaN,71.31885,487.5787,35.6048,0.4615736,0,-1.083724
39.86,NaN,NaN,NaN,NaN,NaN,NaN,70.16604,482.5146,33.64694,0.4618352,0,-1.078866
39.865,NaN,NaN,NaN,NaN,NaN,NaN,69.13793,478.1249,31.74861,0.4620812,0,-1.074029
39.87,NaN,NaN,NaN,NaN,NaN,NaN,68.23477,474.3696,29.89052,0.4623023,0,-1.069192
39.875,NaN,NaN,NaN,NaN,NaN,NaN,67.44977,471.1687,28.05841,0.4624866,0,-1.064328
39.88,NaN,NaN,NaN,NaN,NaN,NaN,66.77718,468.4231,26.24409,0.4626218,0,-1.059424
39.885,NaN,NaN,NaN,NaN,NaN,NaN,66.22119,466.0415,24.444,0.4627001,0,-1.054494
39.89,NaN,NaN,NaN,NaN,NaN,NaN,65.7983,463.966,22.65738,0.4627222,0,-1.04957
39.895,NaN,NaN,NaN,NaN,NaN,NaN,65.5313,462.1919,20.88648,0.4626985,0,-1.044683
39.9,NaN,NaN,NaN,NaN,NaN,NaN,65.43856,460.776,19.13692,0.4626446,0,-1.039844
39.905,NaN,NaN,NaN,NaN,NaN,NaN,65.52364,459.831,17.41447,0.4625766,0,-1.035038
39.91,NaN,NaN,NaN,NaN,NaN,NaN,65.76888,459.5088,15.71961,0.4625056,0,-1.030229
39.915,NaN,NaN,NaN,NaN,NaN,NaN,66.13542,459.9731,14.04596,0.4624353,0,-1.025385
39.92,NaN,NaN,NaN,NaN,NaN,NaN,66.57123,461.367,12.38446,0.4623631,0,-1.020488
39.925,NaN,NaN,NaN,NaN,NaN,NaN,67.02512,463.7831,10.72844,0.4622864,0,-1.015552
39.93,NaN,NaN,NaN,NaN,NaN,NaN,67.46039,467.2412,9.076313,0.4622088,0,-1.010609
39.935,NaN,NaN,NaN,NaN,NaN,NaN,67.86218,471.6772,7.43088,0.4621452,0,-1.005701
39.94,NaN,NaN,NaN,NaN,NaN,NaN,68.23633,476.9496,5.794502,0.4621206,0,-1.000848
39.945,NaN,NaN,NaN,NaN,NaN,NaN,68.60124,482.8649,4.163602,0.4621623,0,-0.9960486
39.95,NaN,NaN,NaN,NaN,NaN,NaN,68.97662,489.2134,2.526654,0.4622894,0,-0.9912826
39.955,NaN,NaN,NaN,NaN,NaN,NaN,69.3748,495.8039,0.8664306,0.4625058,0,-0.9865214
39.96,NaN,NaN,NaN,NaN,NaN,NaN,69.79918,502.4896,-0.8364118,0.4627987,0,-0.9817381
39.965,NaN,NaN,NaN,NaN,NaN,NaN,70.24806,509.178,-2.603769,0.4631416,0,-0.9769098
39.97,NaN,NaN,NaN,NaN,NaN,NaN,70.7187,515.8218,-4.466598,0.4635009,0,-0.9720164
39.975,NaN,NaN,NaN,NaN,NaN,NaN,71.20941,522.4005,-6.47078,0.4638434,0,-0.967044
39.98,NaN,NaN,NaN,NaN,NaN,NaN,71.72182,528.9049,-8.671704,0.4641422,0,-0.9619942
39.985,NaN,NaN,NaN,NaN,NaN,NaN,72.26519,535.3316,-11.11827,0.464382,0,-0.9568902
39.99,NaN,NaN,NaN,NaN,NaN,NaN,72.86023,541.6928,-13.83862,0.4645608,0,-0.9517773
39.995,NaN,NaN,NaN,NaN,NaN,NaN,73.5369,548.0362,-16.83512,0.4646889,0,-0.9467103
40,NaN,NaN,NaN,NaN,NaN,NaN,74.32293,554.4631,-20.08691,0.4647842,0,-0.941734
40.005,NaN,NaN,NaN,NaN,NaN,NaN,75.2274,561.1325,-23.55494,0.4648666,0,-0.9368666
40.01,NaN,NaN,NaN,NaN,NaN,NaN,76.22849,568.2471,-27.1856,0.4649529,0,-0.9320967
40.015,NaN,NaN,NaN,NaN,NaN,NaN,77.27291,576.0211,-30.91333,0.4650533,0,-0.9273895
40.02,NaN,NaN,NaN,NaN,NaN,NaN,78.28804,584.637,-34.6664,0.4651711,0,-0.9227007
40.025,NaN,NaN,NaN,NaN,NaN,NaN,79.20271,594.2017,-38.37842,0.4653029,0,-0.9179909
40.03,NaN,NaN,NaN,NaN,NaN,NaN,79.96897,604.7131,-42.00132,0.4654415,0,-0.9132376
40.035,NaN,NaN,NaN,NaN,NaN,NaN,80.57702,616.0451,-45.51242,0.4655784,0,-0.9084417
40.04,NaN,NaN,NaN,NaN,NaN,NaN,81.05838,627.9585,-48.91069,0.4657057,0,-0.9036285
40.045,NaN,NaN,NaN,NaN,NaN,NaN,81.47869,640.1305,-52.20467,0.4658163,0,-0.8988384
40.05,NaN,NaN,NaN,NaN,NaN,NaN,81.92352,652.1969,-55.40314,0.4659054,0,-0.894113
40.055,NaN,NaN,NaN,NaN,NaN,NaN,82.47935,663.7927,-58.51439,0.4659705,0,-0.8894822
40.06,NaN,NaN,NaN,NaN,NaN,NaN,83.21044,674.5855,-61.54786,0.4660111,0,-0.8849573
40.065,NaN,NaN,NaN,NaN,NaN,NaN,84.13579,684.296,-64.50894,0.4660292,0,-0.8805306
40.07,NaN,NaN,NaN,NaN,NaN,NaN,85.21564,692.7116,-67.38857,0.4660298,0,-0.8761788
40.075,NaN,NaN,NaN,NaN,NaN,NaN,86.35588,699.6986,-70.15691,0.4660193,0,-0.8718732
40.08,NaN,NaN,NaN,NaN,NaN,NaN,87.43001,705.21,-72.76862,0.4660057,0,-0.8675878
40.085,NaN,NaN,NaN,NaN,NaN,NaN,88.30977,709.2837,-75.18,0.4659991,0,-0.8633065
40.09,NaN,NaN,NaN,NaN,NaN,NaN,88.89452,712.03,-77.37103,0.4660129,0,-0.8590273
40.095,NaN,NaN,NaN,NaN,NaN,NaN,89.13257,713.607,-79.36639,0.4660637,0,-0.8547599
40.1,NaN,NaN,NaN,NaN,NaN,NaN,89.03155,714.1879,-81.25294,0.4661711,0,-0.8505184
40.105,NaN,NaN,NaN,NaN,NaN,NaN,88.65592,713.925,-83.18645,0.4663535,0,-0.8463109
40.11,NaN,NaN,NaN,NaN,NaN,NaN,88.11209,712.9137,-85.37607,0.4666255,0,-0.842131
40.115,NaN,NaN,NaN,NaN,NaN,NaN,87.52378,711.1556,-88.0425,0.4669954,0,-0.8379545
40.12,NaN,NaN,NaN,NaN,NaN,NaN,87.00179,708.5315,-91.35625,0.4674649,0,-0.8337464
40.125,NaN,NaN,NaN,NaN,NaN,NaN,86.61261,704.7933,-95.37176,0.4680301,0,-0.829472
40.13,NaN,NaN,NaN,NaN,NaN,NaN,86.35259,699.5841,-99.98029,0.4686824,0,-0.8251095
40.135,NaN,NaN,NaN,NaN,NaN,NaN,86.13588,692.4902,-104.906,0.4694106,0,-0.8206592
40.14,NaN,NaN,NaN,NaN,NaN,NaN,85.80247,683.1136,-109.7561,0.4702026,0,-0.8161463
40.145,NaN,NaN,NaN,NaN,NaN,NaN,85.14769,671.1466,-114.1164,0.4710459,0,-0.8116178
40.15,NaN,NaN,NaN,NaN,NaN,NaN,83.96727,656.4206,-117.6597,0.4719272,0,-0.8071328
40.155,NaN,NaN,NaN,NaN,NaN,NaN,82.10466,638.9087,-120.2288,0.4728323,0,-0.8027503
40.16,NaN,NaN,NaN,NaN,NaN,NaN,79.48157,618.6724,-121.862,0.4737477,0,-0.7985113
40.165,NaN,NaN,NaN,NaN,NaN,NaN,76.09611,595.7723,-122.7526,0.4746643,0,-0.7944211
40.17,NaN,NaN,NaN,NaN,NaN,NaN,71.98884,570.1807,-123.1521,0.4755805,0,-0.7904402
40.175,NaN,NaN,NaN,NaN,NaN,NaN,67.20003,541.7384,-123.2413,0.4765019,0,-0.7864872
40.18,NaN,NaN,NaN,NaN,NaN,NaN,61.75412,510.1819,-123.0117,0.4774385,0,-0.7824535
40.185,NaN,NaN,NaN,NaN,NaN,NaN,55.69361,475.242,-122.202,0.4784018,0,-0.7782265
40.19,NaN,NaN,NaN,NaN,NaN,NaN,49.14887,436.7882,-120.3161,0.4794048,0,-0.7737103
40.195,NaN,NaN,NaN,NaN,NaN,NaN,42.39725,394.9752,-116.7295,0.4804679,0,-0.7688369
40.2,NaN,NaN,NaN,NaN,NaN,NaN,35.86315,350.354,-110.8585,0.4816247,0,-0.7635667
40.205,NaN,NaN,NaN,NaN,NaN,NaN,30.04196,303.913,-102.3422,0.4829272,0,-0.7578871
40.21,NaN,NaN,NaN,NaN,NaN,NaN,25.37434,257.0305,-91.17818,0.4844509,0,-0.7518221
