time,LShank_ACCX,LShank_ACCY,LShank_ACCZ,LShank_GYROX,LShank_GYROY,LShank_GYROZ,RShank_ACCX,RShank_ACCY,RShank_ACCZ,RShank_GYROX,RShank_GYROY,RShank_GYROZ,LAThigh_ACCX,LAThigh_ACCY,LAThigh_ACCZ,LAThigh_GYROX,LAThigh_GYROY,LAThigh_GYROZ,RAThigh_ACCX,RAThigh_ACCY,RAThigh_ACCZ,RAThigh_GYROX,RAThigh_GYROY,RAThigh_GYROZ,LPThigh_ACCX,LPThigh_ACCY,LPThigh_ACCZ,LPThigh_GYROX,LPThigh_GYROY,LPThigh_GYROZ,RPThigh_ACCX,RPThigh_ACCY,RPThigh_ACCZ,RPThigh_GYROX,RPThigh_GYROY,RPThigh_GYROZ,LPelvis_ACCX,LPelvis_ACCY,LPelvis_ACCZ,LPelvis_GYROX,LPelvis_GYROY,LPelvis_GYROZ,RPelvis_ACCX,RPelvis_ACCY,RPelvis_ACCZ,RPelvis_GYROX,RPelvis_GYROY,RPelvis_GYROZ
37.61,0.401449382305145,-10.9032487869263,-2.2494421005249,-25.404863004653,1.1376894555668,19.2055562101596,1.17568790912628,-4.53420352935791,-2.30914711952209,6.35963865507035,102.927870376776,25.6761769015062,-0.00360817369073629,-8.26735305786133,-0.640232443809509,-89.9498347650244,-3.91449453834244,38.5261976927393,2.42113494873047,-12.5740947723389,-0.478001683950424,163.084809302988,-56.1129990696058,75.2566157092771,-2.67183661460876,-9.21587944030762,-1.9172089099884,129.522270589542,-67.5032171899104,-15.1437075975501,-1.23860120773315,-12.3260612487793,-1.82925462722778,-147.789775449282,-32.3699262126587,-74.7372822757352,-0.540296316146851,-8.63412189483643,2.8387713432312,-38.1922355932715,35.3413658601269,18.6866308804206,0.674453496932983,-13.2406940460205,5.22534275054932,-22.4038076569437,40.5598284615026,5.86156290465963
37.615,0.410593092441559,-10.6524381637573,-2.33704280853271,-24.1758814540833,-2.88845477004325,18.9886567228766,0.679987668991089,-3.70722937583923,-1.66174709796906,17.1304252119992,89.6897889727545,41.3816095016819,-0.574032247066498,-8.59521389007568,0.210111424326897,-89.162675953748,-7.73044822998181,39.4757579119111,2.60884046554565,-12.3185110092163,-0.469213783740997,168.75344284237,-50.665755866886,70.5555604280974,-2.22089552879333,-9.54444599151611,-1.35630095005035,130.669660407835,-63.0988858168436,-12.6674839856645,-1.2254341840744,-11.9901819229126,-1.6634304523468,-146.632413554801,-27.4921773527454,-74.0581155854258,-0.700234055519104,-8.84888076782227,2.96015238761902,-41.5688796283453,40.462843190383,19.5603247733865,0.166590765118599,-12.9690322875977,5.27793502807617,-13.9344593172661,35.2705094776772,3.59992291904151
37.62,0.512211441993713,-10.356837272644,-2.55011677742004,-23.2683166530232,-8.11889560223242,19.1077291182248,0.39235520362854,-3.23381376266479,-1.40552294254303,25.8049140145299,66.3959615631813,56.5335474771818,-0.994821965694427,-8.86268424987793,0.781642377376556,-89.5351398295671,-13.3200428202885,40.1113343349375,2.72862672805786,-11.9695663452148,-0.428615123033524,174.398157059279,-45.6941294719254,65.7125260046407,-1.97344791889191,-9.87592029571533,-0.868560552597046,133.314295994085,-57.9871107703035,-10.9612463819347,-1.34675800800323,-11.6562080383301,-1.39504146575928,-145.356342972546,-20.4624646966982,-73.7062515601434,-0.917714357376099,-9.02923393249512,3.15676498413086,-43.792109618279,43.7527267475247,20.7930390223377,-0.311635822057724,-12.597071647644,5.26638174057007,-4.62519578516295,29.1247667342023,1.82468098134409
37.625,0.695834398269653,-10.0697069168091,-2.82999110221863,-22.6701867421215,-14.4245057534207,19.5316072430212,0.2575523853302,-3.17131400108337,-1.55665338039398,33.296342335828,35.4301617344317,71.6296008448927,-1.26192665100098,-9.03177261352539,1.11495268344879,-90.8218381861708,-20.123461917623,40.5909160675099,2.81458616256714,-11.5531072616577,-0.313826441764832,179.819988543191,-41.8893725947698,61.0219345732694,-1.87853562831879,-10.1377210617065,-0.471401780843735,137.376837870895,-51.9903959243291,-9.84883908502408,-1.60760462284088,-11.3511400222778,-1.04907894134521,-144.734413267482,-11.3761701287292,-73.7113195605076,-1.19888758659363,-9.20370769500732,3.4277081489563,-44.7232488172593,44.9177965104834,22.4902607763631,-0.759917736053467,-12.1409540176392,5.17504930496216,5.09424024339336,22.2624910430161,0.603000956357901
37.63,0.975659310817719,-9.86140251159668,-3.05396604537964,-22.5205202219336,-21.679402916214,20.462877923143,0.24712173640728,-3.49973177909851,-1.98464417457581,39.5078700462939,0.840629907689256,86.4229231531158,-1.33296096324921,-9.07351398468018,1.36585223674774,-93.1362477864296,-29.2209767788511,40.676730564242,2.54475784301758,-11.1578130722046,-0.147875651717186,185.031272615749,-38.1332910607343,56.7870909293619,-1.70660316944122,-10.0867567062378,-0.156945809721947,142.441737329162,-46.4812199813101,-10.1664497116188,-1.99509572982788,-11.2034730911255,-0.652784764766693,-145.653155673118,-0.620186672805006,-73.944953011257,-1.49317395687103,-9.31368064880371,3.76392960548401,-44.0785848275423,43.4414374610068,24.5213507147552,-1.19716382026672,-11.6383943557739,5.04210186004639,14.5093674387635,14.65733836449,0.0919973120347827
37.635,1.31274282932281,-9.72280788421631,-3.15685153007507,-22.437668319754,-28.8583073943017,21.4036903775354,0.422997027635574,-3.77365326881409,-2.3030960559845,43.8471575278947,-24.9970050885549,98.0689147823644,-1.04784500598907,-8.99149131774902,1.42135560512543,-94.9777897300701,-37.5802335681654,39.8210888612524,2.26064443588257,-10.6750135421753,0.102758139371872,189.828223752876,-33.7677585772477,52.6818569551445,-1.48655676841736,-9.88432502746582,0.0746183842420578,147.228893975019,-43.4271213845064,-11.0319354247497,-2.29911732673645,-11.1940670013428,-0.35591059923172,-147.222637521739,10.0262523949415,-74.0828067192754,-1.72022950649261,-9.3817195892334,4.10768699645996,-41.9156210117501,40.3708542026413,26.9294329443862,-1.64690458774567,-11.1063747406006,4.9306058883667,22.3048057724716,8.04102888437333,0.124237592505815
37.64,1.66445958614349,-9.63598155975342,-3.21495175361633,-21.9777285036872,-35.8954444659767,21.9726263523772,0.753347456455231,-3.98778390884399,-2.52129578590393,46.657541314734,-43.3255462262646,107.693730492801,-0.594044506549835,-8.84013080596924,1.31138610839844,-96.1769318917034,-45.5929914457904,37.9937537110855,1.97844910621643,-10.1316261291504,0.389645785093307,193.507701300275,-29.9923885889961,49.1660751364884,-1.31070160865784,-9.5988655090332,0.164215385913849,150.92052925914,-43.0218179591579,-12.3510396138705,-2.53289222717285,-11.2445030212402,-0.171926975250244,-149.020917047176,19.9770482750273,-74.0716325297932,-1.87883365154266,-9.42066860198975,4.42553234100342,-37.8610123996609,35.722101095031,30.0856343315451,-2.06025409698486,-10.5447330474854,4.84016418457031,29.3005997091005,2.1142731047464,0.597314023461072
37.645,2.01127552986145,-9.59309482574463,-3.26382923126221,-20.9145344272939,-42.6157461375277,21.9407344915951,1.23879134654999,-4.13496732711792,-2.64742755889893,48.1295222129526,-54.6576223612595,115.992417164556,-0.0674942135810852,-8.64990234375,1.03706002235413,-96.6502435106178,-53.4869791639381,35.1352888075839,1.71621918678284,-9.54592037200928,0.686756610870361,195.599241827917,-27.3086587074836,46.5402464761174,-1.23399579524994,-9.26743984222412,0.0725211873650551,152.878976720615,-45.4753448524315,-14.0740794829586,-2.70001721382141,-11.3130016326904,-0.1138811185956,-150.792326608419,28.7646552554971,-73.8790348555772,-1.96457231044769,-9.4312629699707,4.69446754455566,-31.5972508175173,29.4940750626249,34.1900794189133,-2.40398216247559,-9.94686889648438,4.76906108856201,36.0297806265725,-3.34129716578874,1.50410210394642
37.65,2.39188599586487,-9.57192707061768,-3.26351475715637,-19.771203448916,-46.6347250678116,21.1823205314407,2.03837513923645,-4.19647741317749,-2.84084677696228,49.9594391746258,-63.9229003288814,126.798473110811,0.417217910289764,-8.52157020568848,0.499669253826141,-97.148539961516,-61.9860704161301,31.4346479190414,1.64294362068176,-9.05165004730225,0.949361681938171,195.431260155469,-22.7567132860745,45.2554230064409,-1.32459425926208,-8.99002075195313,-0.205112621188164,150.490527869753,-50.0793363153162,-15.7485362164804,-2.80985927581787,-11.3327026367188,-0.175761282444,-151.714538750154,34.2367876675525,-73.57683313575,-1.97803354263306,-9.3337984085083,4.84419584274292,-22.8474677171237,23.0926441875705,38.571321337491,-2.58074688911438,-9.22513580322266,4.66913270950317,45.0960917685774,-10.1026164711832,3.24840061666104
37.655,2.76165556907654,-9.56831836700439,-3.13327360153198,-19.1087331560328,-47.627073007039,20.2428416714838,3.1789915561676,-4.37038660049438,-3.36819005012512,53.1051032874427,-67.3070951380827,136.730169220657,0.787584662437439,-8.5648078918457,-0.0858010575175285,-98.6420769367552,-73.5622233611154,27.8659372569595,1.52389740943909,-8.60028743743896,1.14827811717987,194.218778634387,-13.9651200364503,44.2516105946916,-1.55980861186981,-8.8594217300415,-0.475914835929871,144.93250241379,-55.0091517072725,-16.7688042614875,-2.90522360801697,-11.2820339202881,-0.277198165655136,-151.908406839556,38.0184926562593,-73.3837027067787,-1.95117008686066,-9.14532375335693,4.89640283584595,-13.3801527538528,17.4935897852634,42.8348449457234,-2.66366028785706,-8.55515670776367,4.57725191116333,53.5562031311762,-15.8248755332863,5.3416275606971
37.66,3.07527303695679,-9.57946586608887,-2.95335102081299,-18.7303082326155,-45.9093316571996,19.4317857358487,4.51104402542114,-4.64068412780762,-4.07377815246582,58.0989482877733,-66.2714403844228,145.89137901099,1.04689204692841,-8.75769901275635,-0.683466255664825,-100.867598455156,-87.3480449554373,24.6562281678427,1.3460031747818,-8.18626880645752,1.27533209323883,192.232614265261,-3.39868761684636,43.6861733842521,-1.84875869750977,-8.84732627868652,-0.709582924842834,137.509985578576,-60.329469504646,-17.1576725441457,-2.97906565666199,-11.1693925857544,-0.400942802429199,-151.543729379391,40.9107157697337,-73.2356583565187,-1.88929998874664,-8.88021278381348,4.85690116882324,-3.86414024934699,12.760081714016,46.8533389325762,-2.68426465988159,-7.92468214035034,4.4693489074707,61.3150384811222,-20.7927214185413,7.68687930703994
37.665,3.29323625564575,-9.60404014587402,-2.7845733165741,-18.4966713667715,-41.5675033452275,19.0033450446867,5.92718648910522,-5.00052833557129,-4.84461688995361,65.4779090066507,-61.7083276037207,154.317619465495,1.1909556388855,-9.09196186065674,-1.26551175117493,-103.660367184125,-102.788445725249,22.0082304209732,1.09524965286255,-7.80745220184326,1.31961846351624,189.640980946969,7.08946315090644,43.7111889520873,-2.12240123748779,-8.93845176696777,-0.879724979400635,129.147593732432,-66.1156710902115,-16.8946180535464,-3.02446150779724,-10.9976673126221,-0.534632325172424,-150.721442905213,43.4964853706225,-73.0845609116997,-1.79451251029968,-8.54520988464355,4.72470331192017,5.17121690222622,8.99539328785264,50.5104715161057,-2.66384959220886,-7.32638120651245,4.32528495788574,68.253984753289,-25.1865155172661,10.2224589703602
37.67,3.33571767807007,-9.76216506958008,-2.5062096118927,-18.1104651503423,-35.2361263053954,19.2587548460575,6.99268960952759,-5.28760290145874,-5.18996620178223,77.4856889260458,-52.5618334559544,162.304460190314,1.38605105876923,-9.43407821655273,-2.07555389404297,-104.168526428185,-109.583520892739,21.3320519384257,0.97720605134964,-7.50400590896606,1.35862421989441,187.209597526985,11.7336246638472,43.8761243601648,-2.31073904037476,-9.05402374267578,-1.02771639823914,122.858014035226,-71.4922115897379,-15.7545450754027,-3.0062301158905,-10.8106594085693,-0.553371489048004,-149.277704839212,43.7287869344838,-73.4130998409665,-1.66633570194244,-8.14636421203613,4.43190860748291,11.8687795933698,6.5344364294225,53.1568044043651,-2.56001615524292,-6.55483722686768,4.0744309425354,73.2584370374007,-29.1363814708859,13.2283731438904
37.675,3.14127802848816,-9.94679164886475,-2.23775935173035,-17.6199260867938,-30.4099931850398,19.5222925725406,7.70798397064209,-5.4619517326355,-5.20313310623169,92.0226947252857,-40.2209213050757,170.41081556523,1.55339193344116,-9.64486694335938,-2.88896489143372,-102.271209159782,-109.874719177813,21.6906180868312,0.802748739719391,-7.21907043457031,1.49501466751099,184.574934016923,21.2487441211191,45.4107380930724,-2.56515836715698,-9.16261768341064,-1.18596768379211,118.390851751984,-76.0549350496574,-14.3684896644901,-3.02798962593079,-10.60862159729,-0.431942522525787,-147.190139481668,42.6125598542799,-74.2559520147352,-1.52463972568512,-7.73558235168457,4.07931709289551,16.5385790751339,4.59083267656179,54.9345216453064,-2.41293120384216,-5.84967517852783,3.80282425880432,76.8617989566893,-32.5082614490136,16.4479561252261
37.68,2.74304842948914,-10.0862073898315,-2.01912474632263,-17.1792747249431,-26.8169243608304,19.7953310921591,8.0749044418335,-5.49891328811646,-4.96081304550171,107.939439718003,-25.2993041385778,178.681942423684,1.71943712234497,-9.69390487670898,-3.61466097831726,-98.7201118480226,-105.656640233223,22.6811509032866,0.537542402744293,-6.96902084350586,1.64177799224854,180.928596547376,33.5033995205169,47.8652451184919,-2.81806898117065,-9.20599460601807,-1.34981572628021,115.140064197652,-79.5747910761534,-12.7509019397715,-3.070955991745,-10.3922185897827,-0.196874544024467,-144.256887421849,40.1763304150793,-75.486970669225,-1.37698566913605,-7.33529043197632,3.69606828689575,19.2305581176164,2.92677405227772,55.8683690142926,-2.23371267318726,-5.21518993377686,3.51927185058594,79.0093606959031,-35.1240838822505,19.7984678565354
37.685,2.16697859764099,-10.0868358612061,-1.90427100658417,-16.9861118525733,-24.2098223716163,20.0803224428252,8.06896114349365,-5.35693407058716,-4.53971195220947,123.897842034469,-8.36955586080907,187.187399412182,1.91733026504517,-9.53052616119385,-4.13145637512207,-94.3324666270981,-99.0884707801506,23.8462138360561,0.131467178463936,-6.77711486816406,1.69038891792297,175.177085492605,46.0303933451435,50.745283174487,-2.98443388938904,-9.10596752166748,-1.51383221149445,112.437822795941,-81.6837827371241,-10.9021362173101,-3.11315941810608,-10.1611785888672,0.127242475748062,-140.159252033084,36.3544058574449,-76.977488700851,-1.23241460323334,-6.97447061538696,3.31641530990601,19.8553257662812,1.26497931553839,55.9245370749322,-2.03385734558105,-4.66221237182617,3.2339198589325,79.5204091099818,-36.7019566182664,23.1860197037137
37.69,1.58042681217194,-9.94104671478271,-1.84472560882568,-16.9128461208939,-21.2502911589661,20.5843289318696,7.62493085861206,-5.08629989624023,-3.95570302009583,136.18248367187,11.6853386415098,196.124988809089,2.06620812416077,-9.23697090148926,-4.3001184463501,-90.2291895020779,-91.823881578925,24.5629192460439,-0.509390234947205,-6.6715292930603,1.25675773620605,167.053381437197,44.9393696629769,50.9190807530126,-2.88958787918091,-8.78086090087891,-1.65450131893158,109.543202286068,-82.1696209229763,-9.35666077607483,-3.08680605888367,-9.93129062652588,0.461711227893829,-134.608521219154,30.5837292918629,-78.5035373765394,-1.08958625793457,-6.69498157501221,2.98834705352783,18.4854442433232,-1.21060876858927,54.9893100077336,-1.82656669616699,-4.24065399169922,3.00654292106628,78.0812404405359,-37.2824714712987,26.3428306852561
37.695,1.14794135093689,-9.79869937896729,-1.81370532512665,-16.9411709153819,-18.6106313655258,21.0933214590081,7.06808567047119,-4.86686754226685,-3.2906858921051,145.687894015237,31.7357499784122,205.157230967514,2.11658596992493,-8.94047069549561,-4.30441665649414,-85.5950427540077,-83.098246612342,24.979434426915,-1.06559276580811,-6.54820108413696,0.790970087051392,159.257089329843,38.8422851871491,49.8793927726478,-2.6587290763855,-8.35657596588135,-1.73692119121552,106.578661129662,-81.7149215695502,-8.35605001549902,-3.01941752433777,-9.71313858032227,0.777713060379028,-128.312247936561,23.3518174231739,-80.096842924985,-0.958076536655426,-6.4695348739624,2.71348595619202,16.4302266616881,-4.26542581591628,53.5879191145871,-1.59899926185608,-3.89308929443359,2.81906270980835,75.841314053176,-37.8403544925162,29.2696999332954
37.7,0.916323125362396,-9.68473052978516,-1.7840164899826,-17.1128511352648,-16.2082284381897,21.5286503959481,6.48705005645752,-4.72100448608398,-2.62834334373474,152.618937758534,49.3747988873348,214.064535305641,2.08066368103027,-8.63299179077148,-4.16680002212524,-80.9400229478339,-73.8758588176132,25.0297131569428,-1.4035005569458,-6.37835788726807,0.395064175128937,151.712161844323,30.1761787342774,48.2105350866982,-2.33675479888916,-7.87660598754883,-1.75249230861664,103.758797040254,-80.504413973138,-8.05731290912829,-2.92631149291992,-9.51035022735596,1.06177937984467,-121.292712262378,14.665855610385,-81.7209116454523,-0.843622744083405,-6.29664659500122,2.50020265579224,13.9036099141061,-7.75067071256692,51.8256449313592,-1.34683060646057,-3.62610983848572,2.66865086555481,72.972846337635,-38.4407451960332,31.951317578807
37.705,0.978070557117462,-9.63360595703125,-1.70709431171417,-17.5240507214143,-13.8407516831745,21.7560786198366,6.01295804977417,-4.67990207672119,-2.11889386177063,156.99875558267,60.1176721686731,222.453291681981,1.97768235206604,-8.28476905822754,-3.89552402496338,-77.3140531023925,-66.0119478374757,24.5344612628671,-1.28054821491241,-6.11354446411133,0.222354292869568,144.01683359328,22.3816778440328,46.7962692869662,-1.98596465587616,-7.40423774719238,-1.68155872821808,101.492553934022,-78.7366790536686,-8.80639170823464,-2.83090472221375,-9.33030223846436,1.28806269168854,-113.441443962394,4.3350677053542,-83.306471759379,-0.757882952690125,-6.18191289901733,2.37066864967346,11.1235052096311,-11.4544039692562,49.8086968996436,-1.06062960624695,-3.46673250198364,2.55575275421143,69.6149477567383,-39.1089562629139,34.3327893914316
37.71,1.22300374507904,-9.55551433563232,-1.62244546413422,-17.1461312319957,-12.9142407911305,21.5125157815812,5.57929801940918,-4.65136003494263,-1.86804342269897,159.962729833375,60.3640166014679,230.012193734542,1.85477209091187,-8.04343223571777,-3.5521411895752,-75.2496489163237,-59.712389233892,24.0559604077308,-1.54563474655151,-5.91941738128662,-0.00261906278319657,132.542361674469,16.3421342968678,46.3534032362771,-1.67899072170258,-7.10875749588013,-1.54710555076599,100.402394270786,-76.4783453064956,-10.794605134112,-2.75950217247009,-9.16127586364746,1.46237552165985,-104.128200991325,-7.01904902320548,-84.4560950495297,-0.64022570848465,-6.12233591079712,2.30399703979492,8.13170903711536,-15.0235782304279,47.7468779401756,-0.733806252479553,-3.41589379310608,2.54885864257813,65.3248786182966,-39.0664827315602,36.0021525113798
37.715,1.47928249835968,-9.4357442855835,-1.65486657619476,-16.2958341520316,-12.9514038504045,21.148919198852,5.05062341690063,-4.59615707397461,-1.73263132572174,162.030146132868,56.5140643625744,236.309682790807,1.77061247825623,-7.88615274429321,-3.2152042388916,-74.3481595685304,-54.3730425294909,24.0367658686157,-1.85722362995148,-5.69230842590332,-0.308757960796356,119.881048764719,6.70135173858562,45.9842895682459,-1.39289236068726,-6.98429441452026,-1.38225126266479,100.150483233818,-73.7106228812122,-13.5493177565738,-2.6863911151886,-8.94711971282959,1.60879027843475,-93.8617299895008,-18.5375073602717,-85.0570287530858,-0.484912097454071,-6.07931184768677,2.24363684654236,5.51981054755663,-18.0193384739832,45.98071737931,-0.412623643875122,-3.45878100395203,2.57675671577454,60.4960168373676,-38.4336315540127,37.1932111441304
37.72,1.72058129310608,-9.28293037414551,-1.79419767856598,-15.258815068085,-13.6326452106743,20.8299220438558,4.44552516937256,-4.5438289642334,-1.71280515193939,163.228256935937,49.6903092307598,241.422489195912,1.73577344417572,-7.80449295043945,-2.90636515617371,-74.5742388300578,-49.8381555055339,24.5560053870566,-2.12644577026367,-5.4366307258606,-0.642673432826996,106.991921725393,-5.44391946191498,45.5650559720851,-1.14075696468353,-7.0080394744873,-1.19744098186493,100.744149616097,-70.4414416274448,-16.9546383408779,-2.62215113639832,-8.69031620025635,1.69776797294617,-82.9121239574592,-30.052207385747,-84.987613540551,-0.294450134038925,-6.05665683746338,2.18913412094116,3.30747257491495,-20.3827717570098,44.5219153310949,-0.111735999584198,-3.59904026985168,2.60824370384216,55.1322829425349,-37.2091562207478,37.8972431381132
37.725,1.93144226074219,-9.12453556060791,-1.97522139549255,-14.7339201530114,-14.2603489869086,20.910892228919,3.86039113998413,-4.59482479095459,-1.87156116962433,163.36845339884,40.5604841596629,245.623000893956,1.76414954662323,-7.78908157348633,-2.66259860992432,-76.0725227867702,-45.9474885089978,25.7318958772078,-2.21511769294739,-5.20032262802124,-0.841067492961884,95.701530234903,-15.1831143739665,45.0572348223892,-0.972086071968079,-7.12924957275391,-1.00920283794403,102.404411508976,-66.6551604119941,-20.9044394077006,-2.60771608352661,-8.41462993621826,1.62940180301666,-71.8180184433367,-41.3861584076691,-83.8740399888396,-0.0750274807214737,-6.08136224746704,2.16026711463928,1.37309715467488,-22.0446080084927,43.308648338258,0.141203925013542,-3.86151480674744,2.57876777648926,49.0533906755615,-35.2918947999685,37.959565199195
37.73,2.21903276443481,-9.01157474517822,-2.03762030601501,-14.5174987789704,-14.6629647328187,21.3228550887083,3.43129920959473,-4.77630376815796,-2.04758048057556,163.382865097989,26.6378436309819,250.970137429106,1.80749642848969,-7.81567144393921,-2.43172311782837,-78.607451874572,-42.770371375053,27.3380848699753,-2.32385969161987,-4.9733738899231,-0.84078311920166,84.8903106656349,-22.1156744192594,45.8667454277245,-0.881495356559753,-7.30680799484253,-0.794767260551453,104.33216410032,-63.5228015076804,-24.4968798545063,-2.6294629573822,-8.13800239562988,1.43325805664063,-61.4929580788118,-52.1152381219786,-81.3345961459963,0.16924761235714,-6.13850593566895,2.16997218132019,-1.29080458095533,-23.4337728630249,41.6836097309286,0.348296731710434,-4.19521141052246,2.49023962020874,41.9947180174335,-32.7311817480499,37.3758162515907
37.735,2.52970099449158,-8.93922710418701,-2.05089211463928,-14.5089303066566,-15.2228814428616,21.8718725243831,3.17878460884094,-5.01358604431152,-2.1858537197113,163.392208796774,10.9436560835009,256.349758343948,1.82926785945892,-7.87291193008423,-2.17780709266663,-81.7294630422931,-39.8827483939847,29.0225256325164,-2.46005272865295,-4.73217821121216,-0.751009166240692,74.4293227064376,-30.2948942522414,46.6945643551301,-0.83281534910202,-7.5434775352478,-0.521466016769409,106.397422060035,-60.8360919561425,-27.876681144524,-2.6259777545929,-7.87955951690674,1.175856590271,-52.0279756251425,-61.9812824535219,-77.6191918035629,0.417232513427734,-6.20999622344971,2.19944882392883,-4.11923500824227,-23.9952758845025,39.9991655532929,0.534881889820099,-4.57058191299438,2.34505844116211,35.2289067954427,-30.1480588454644,36.4958283393046
37.74,2.82462525367737,-8.9179515838623,-2.05244565010071,-14.6881186119846,-15.9959427436911,22.5581801774697,3.09578537940979,-5.29272603988647,-2.27726173400879,163.510029559956,-5.77747217691937,261.524036451583,1.81342911720276,-7.9614634513855,-1.8964284658432,-85.2362255961502,-37.152158292124,30.69620543202,-2.64048314094543,-4.49878787994385,-0.616805195808411,64.9054298711769,-40.662773072673,47.2339239033185,-0.833916068077087,-7.8316445350647,-0.196490168571472,108.673070336754,-58.4340578590216,-31.2601673215988,-2.5688591003418,-7.64130115509033,0.874351859092712,-43.5917528491659,-70.8515739965366,-72.7696413796379,0.668890058994293,-6.29067754745483,2.25003576278687,-6.95098405369219,-23.5952368274567,38.325174980182,0.699822068214417,-4.974196434021,2.15342426300049,29.0430947472019,-27.6530351378884,35.3593258425495
37.745,2.97628951072693,-9.00136756896973,-2.1473593711853,-15.0619177897865,-16.8603578246696,23.5767901940558,3.12880921363831,-5.62333106994629,-2.33425855636597,164.145496699956,-23.071993110615,266.497151827783,1.72169637680054,-8.0957612991333,-1.60288333892822,-88.6331382175861,-34.3844734328811,32.2957640186507,-2.93610715866089,-4.39971685409546,-0.539260566234589,59.186300743261,-53.5619883014032,47.352297911824,-0.95769476890564,-8.13301753997803,0.11393366754055,111.629203530293,-55.7738426112742,-35.5121513252285,-2.38698291778564,-7.41343688964844,0.54227876663208,-36.8804806876976,-78.3649664986582,-66.7311940778347,0.945189416408539,-6.37458276748657,2.34678363800049,-9.59873890195936,-22.1638870170632,36.6352837266833,0.812469482421875,-5.37292814254761,1.96054100990295,23.5045968020761,-25.1407737403945,33.801817315544
37.75,2.99830436706543,-9.11951923370361,-2.31497287750244,-15.5590821368298,-17.8618291890809,24.6788753675832,3.16574668884277,-5.93651866912842,-2.4101402759552,166.069342423095,-38.0613247725444,271.321970136723,1.61959099769592,-8.3310375213623,-1.37773668766022,-91.8082677664824,-32.1214371004645,33.8865970386167,-3.05951309204102,-4.30553674697876,-0.447820514440536,55.9005904317022,-65.9093310753854,47.7348192411959,-1.19302129745483,-8.44613170623779,0.40028589963913,113.858905124465,-53.9384956492109,-38.8532852068074,-2.10128974914551,-7.19349908828735,0.20707605779171,-31.8824726870679,-84.7905762433744,-60.1283204335891,1.23900318145752,-6.47805738449097,2.48854160308838,-11.8066462162638,-20.063433092555,34.9092607724752,0.858971357345581,-5.66285037994385,1.83302164077759,16.6378917332131,-21.5856175887205,31.278656643682
37.755,2.92780041694641,-9.2851619720459,-2.49305748939514,-16.1943102202085,-19.1912674544159,25.6238081335924,3.20674586296082,-6.26390361785889,-2.49982500076294,169.020393955891,-50.0332359535132,276.059280062017,1.50526106357574,-8.59783458709717,-1.243332862854,-94.7688405829811,-30.4786809824281,35.3420796148952,-2.99604630470276,-4.17405080795288,-0.318010210990906,52.8587520244586,-79.4215831028808,48.1826849903574,-1.51391911506653,-8.76422023773193,0.658825516700745,115.253076507659,-52.797177869091,-41.2840573248612,-1.76591813564301,-6.99309968948364,-0.0467868335545063,-27.9933288227167,-90.0457169605931,-53.9282264597938,1.53725218772888,-6.60794687271118,2.6568546295166,-13.6389639894302,-17.5664986395587,33.162279382799,0.862131416797638,-5.89249467849731,1.75668263435364,9.84000594287996,-17.8075701663143,28.2596430210974
37.76,2.75363397598267,-9.5166187286377,-2.65887594223022,-16.9342690092256,-20.8880708593547,26.3718794797962,3.260418176651,-6.62317228317261,-2.60111141204834,172.933231746473,-58.6396397228498,280.715310736188,1.38319563865662,-8.87660694122314,-1.20826947689056,-97.5147268934879,-29.5540168027809,36.594773874716,-2.74718856811523,-3.99762892723083,-0.145451620221138,49.1990171388553,-93.7729990019932,48.60898100212,-1.91345298290253,-9.08941173553467,0.885051608085632,115.711737370803,-52.3511391955325,-42.7351549196925,-1.39909219741821,-6.82055616378784,-0.17151066660881,-24.9329925556535,-94.0397383796497,-48.4801021626711,1.83235287666321,-6.76767539978027,2.84427356719971,-15.0631369785533,-14.7754152597665,31.4100694833131,0.829973578453064,-6.08236074447632,1.73312664031982,3.65434842766911,-14.1550488142482,24.9039540063972
37.765,2.30767226219177,-9.91352081298828,-2.79903793334961,-17.4373619604685,-22.6603973734935,27.3064201129831,3.39423131942749,-7.0653281211853,-2.70691013336182,177.745919639447,-63.8089044716339,285.194658076909,1.29745662212372,-9.19413185119629,-1.25719559192657,-100.078417907885,-29.6568521309246,37.4872166369536,-2.41180849075317,-3.84058427810669,0.0279806535691023,43.9874837643926,-101.345172112112,48.8487957740683,-2.38618445396423,-9.45609951019287,1.06019711494446,114.943832862797,-52.7966212086736,-42.878380571493,-1.0101455450058,-6.70558929443359,-0.0373272746801376,-21.8459246357262,-96.5675845612823,-43.8168314879799,2.09849786758423,-6.95921277999878,3.03532028198242,-15.7359345174617,-11.8582226822339,29.741997269118,0.774814546108246,-6.27805233001709,1.80138516426086,-1.43082719420029,-11.2160952540198,21.3170323524408
