time,RCOP_AP,RCOP_ML,LCOP_AP,LCOP_ML,RVerticalF,RShearF_AP,RShearF_ML,LVerticalF,LShearF_AP,LShearF_ML
46.09,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.095,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.1,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.105,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.11,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.115,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.12,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.125,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.13,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.135,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.14,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.145,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.15,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.155,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.16,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.165,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.17,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.175,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.18,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.185,NaN,NaN,-0.0196213415627531,0.0571667815825089,NaN,NaN,NaN,37.9263376791441,43.7662208701216,27.6838640406187
46.19,NaN,NaN,-0.0211639216046695,0.0392859913437259,NaN,NaN,NaN,59.7075942958864,60.3742266431776,27.0911176759241
46.195,NaN,NaN,-0.0224526371744773,0.0290871593808961,NaN,NaN,NaN,84.3385793839722,73.4855710248066,26.3567316240466
46.2,NaN,NaN,-0.0221868338626492,0.0230547257377218,NaN,NaN,NaN,110.062962284089,80.357104453626,25.8236640015682
46.205,NaN,NaN,-0.019907345070233,0.0194612911265756,NaN,NaN,NaN,135.547842458262,79.6525218278799,25.7447497402736
46.21,NaN,NaN,-0.0154574651067707,0.0172513111950561,NaN,NaN,NaN,160.352706874634,71.7794849139339,26.2337065293891
46.215,NaN,NaN,-0.00896518455697692,0.0156536271015768,NaN,NaN,NaN,185.012571761864,58.629003785652,27.2611243171632
46.22,NaN,NaN,-0.000931992759554801,0.014101030985846,NaN,NaN,NaN,210.671913528135,42.8643580195958,28.696706108988
46.225,NaN,NaN,0.00778754271103033,0.0122922440040349,NaN,NaN,NaN,238.421988854832,27.069688979651,30.3929243263888
46.23,NaN,NaN,0.0162512034406921,0.0102258753380715,NaN,NaN,NaN,268.649509965877,13.0743148599783,32.2772877526787
46.235,NaN,NaN,0.0237502763556885,0.00810864633378694,NaN,NaN,NaN,300.686692970088,1.64595616543831,34.3959070267622
46.24,NaN,NaN,0.0299551518245886,0.00618743792485832,NaN,NaN,NaN,332.899443112832,-7.41752147406959,36.8702947421997
46.245,NaN,NaN,0.0348475992017201,0.00462176801864483,NaN,NaN,NaN,363.153539229591,-14.9115169170836,39.7890198028039
46.25,NaN,NaN,0.0385732423434058,0.00344528253546539,NaN,NaN,NaN,389.454240797565,-21.7595155857415,43.1068825542962
46.255,NaN,NaN,0.0413340165622706,0.0025895371263997,NaN,NaN,NaN,410.51673538319,-28.6526760330225,46.6208906250765
46.26,NaN,NaN,0.0433447230035626,0.00193331891114973,NaN,NaN,NaN,426.076935096837,-35.9022050143628,50.0402946782241
46.265,NaN,NaN,0.0448352333128876,0.00135118501445208,NaN,NaN,NaN,436.878240248075,-43.4902758276973,53.1095719481566
46.27,NaN,NaN,0.046056570395038,0.000747932814997354,NaN,NaN,NaN,444.388599086487,-51.2235920450406,55.7168203080947
46.275,NaN,NaN,0.0472755749161999,7.20951443745066e-05,NaN,NaN,NaN,450.383207882826,-58.8851035833748,57.9350347420629
46.28,NaN,NaN,0.0487361753442421,-0.000686368015566929,NaN,NaN,NaN,456.527593168699,-66.3212542104143,59.9846129581166
46.285,NaN,NaN,0.0506084580120933,-0.00150504629033038,NaN,NaN,NaN,464.068824488484,-73.4515249668285,62.1459187472046
46.29,NaN,NaN,0.0529436842918831,-0.00234140674488864,NaN,NaN,NaN,473.684299261053,-80.2253819383541,64.6658234244265
46.295,NaN,NaN,0.05565047213999,-0.00314364805046791,NaN,NaN,NaN,485.489111091478,-86.5676154755046,67.6889444622215
46.3,NaN,NaN,0.0585329021586276,-0.00386617842428622,NaN,NaN,NaN,499.15940028431,-92.3475781664834,71.2220771723544
46.305,NaN,NaN,0.0613517661071132,-0.00448239970437347,NaN,NaN,NaN,514.109960724035,-97.3878681263331,75.1309512023678
46.31,NaN,NaN,0.0638991892693825,-0.00498814267193654,NaN,NaN,NaN,529.665220945564,-101.504428398522,79.1716809854429
46.315,NaN,NaN,0.0660516118545238,-0.00539592674452827,NaN,NaN,NaN,545.185352886235,-104.554291049075,83.0580396507463
46.32,NaN,NaN,0.0677750359321314,-0.00572252197909201,NaN,NaN,NaN,560.142182668325,-106.470111680209,86.5487019275408
46.325,NaN,NaN,0.0691101138355863,-0.00598059967869013,NaN,NaN,NaN,574.151144098444,-107.266997353782,89.5182153276968
46.33,NaN,NaN,0.0701349197529011,-0.00617782647720511,NaN,NaN,NaN,586.973235554654,-107.027133746519,91.9751439137509
46.335,NaN,NaN,0.0709414960391896,-0.00632194915951234,NaN,NaN,NaN,598.492468402134,-105.875497643853,94.0190653163382
46.34,NaN,NaN,0.0716214719772981,-0.00642524221098739,NaN,NaN,NaN,608.675688793195,-103.959546190514,95.7656885444221
46.345,NaN,NaN,0.0722489960633335,-0.00650293732249624,NaN,NaN,NaN,617.523617957145,-101.432856171388,97.286842169639
46.35,NaN,NaN,0.0728877900106446,-0.00657056673828577,NaN,NaN,NaN,625.028046249477,-98.4438612030276,98.5960720521021
46.355,NaN,NaN,0.0735813194384858,-0.00663928990872265,NaN,NaN,NaN,631.142371556083,-95.125901346038,99.6751778139796
46.36,NaN,NaN,0.0743598907158545,-0.00671411311843528,NaN,NaN,NaN,635.77339804588,-91.5930461073054,100.512251492518
46.365,NaN,NaN,0.0752436541324895,-0.00679504663612207,NaN,NaN,NaN,638.797081606312,-87.9376605453446,101.12301670611
46.37,NaN,NaN,0.0762455665156387,-0.00688026712953005,NaN,NaN,NaN,640.091364090372,-84.2302870482498,101.546382372934
46.375,NaN,NaN,0.0773654510327544,-0.00696800286150884,NaN,NaN,NaN,639.572583355783,-80.518127253664,101.824578571698
46.38,NaN,NaN,0.0785911496736826,-0.00705743015222976,NaN,NaN,NaN,637.226730128368,-76.822633806997,101.985255221871
46.385,NaN,NaN,0.0798926964157614,-0.00714978030955293,NaN,NaN,NaN,633.12655738036,-73.1409602300177,102.038150493189
46.39,NaN,NaN,0.0812276181180676,-0.00724709743009655,NaN,NaN,NaN,627.427825326218,-69.454266535335,101.986147334887
46.395,NaN,NaN,0.0825432267533091,-0.00735124073414367,NaN,NaN,NaN,620.349555753703,-65.740814385055,101.839668472246
46.4,NaN,NaN,0.0837929068019023,-0.00746308359964576,NaN,NaN,NaN,612.146096334221,-61.9901311356897,101.621948578325
46.405,NaN,NaN,0.0849383789838754,-0.00758159648854756,NaN,NaN,NaN,603.081610341169,-58.2134968811857,101.361172110039
46.41,NaN,NaN,0.085956882420021,-0.00770458005503666,NaN,NaN,NaN,593.411887781782,-54.4476265856181,101.076270592754
46.415,NaN,NaN,0.0868392855608515,-0.00783053312864535,NaN,NaN,NaN,583.3753388893,-50.7511889683333,100.767079186875
46.42,NaN,NaN,0.0875912343868281,-0.00795873010532366,NaN,NaN,NaN,573.18541795739,-47.1948584727961,100.413804527208
46.425,NaN,NaN,0.0882352765617007,-0.00808882859066312,NaN,NaN,NaN,563.022023204346,-43.8463975176041,99.9836122676921
46.43,NaN,NaN,0.0888150247553985,-0.00821794236685536,NaN,NaN,NaN,553.026748477004,-40.7565354494542,99.4400341605165
46.435,NaN,NaN,0.0893931727219752,-0.00834040723165946,NaN,NaN,NaN,543.30224636568,-37.9502812181102,98.7513995065936
46.44,NaN,NaN,0.0900354716367973,-0.0084472154796757,NaN,NaN,NaN,533.92042817429,-35.4216585860014,97.8971850219654
46.445,NaN,NaN,0.0908025200103145,-0.0085302606103223,NaN,NaN,NaN,524.936978684495,-33.1318926210182,96.8725251217178
46.45,NaN,NaN,0.0917276046491862,-0.00858408023226492,NaN,NaN,NaN,516.402128589571,-31.0160452478261,95.691760677819
46.455,NaN,NaN,0.0928075455819106,-0.00860696341620132,NaN,NaN,NaN,508.365314182071,-28.9992487727421,94.3908628022615
46.46,NaN,NaN,0.094010575486403,-0.00860058393197727,NaN,NaN,NaN,500.872754996166,-27.0162809991496,93.0260255605256
46.465,NaN,NaN,0.0952871847867233,-0.00857038442965014,NaN,NaN,NaN,493.962386975176,-25.0278571943134,91.6656175939777
46.47,NaN,NaN,0.096590032880871,-0.00852367658909314,NaN,NaN,NaN,487.656700957635,-23.0284873940563,90.3769796458327
46.475,NaN,NaN,0.0978848265761399,-0.00846871733622623,NaN,NaN,NaN,481.960891614391,-21.0446181991205,89.2155957274491
46.48,NaN,NaN,0.0991572514902752,-0.0084128329126234,NaN,NaN,NaN,476.870394666463,-19.1242268072936,88.2226201229718
46.485,NaN,NaN,0.100408873604831,-0.00836181479542802,NaN,NaN,NaN,472.380707607824,-17.3188327127323,87.429825113966
46.49,NaN,NaN,0.101644001960569,-0.00831968648019982,NaN,NaN,NaN,468.499809987989,-15.6621053554916,86.8659174513867
46.495,NaN,NaN,0.1028735357237,-0.00829152827118546,NaN,NaN,NaN,465.258590686924,-14.1557406452957,86.558262691686
46.5,NaN,NaN,0.104106874082621,-0.00828538462307032,NaN,NaN,NaN,462.713372488289,-12.7699319304178,86.5270098884755
46.505,NaN,NaN,0.105354927115231,-0.00831165634116293,NaN,NaN,NaN,460.938122124886,-11.454023806952,86.7742459627571
46.51,NaN,NaN,0.106631224223986,-0.00837923129467544,NaN,NaN,NaN,460.009277969386,-10.1516737692394,87.2762076686017
46.515,NaN,NaN,0.107940969023384,-0.00848945331537676,NaN,NaN,NaN,459.989054888342,-8.8182807385792,87.9868722130286
46.52,NaN,NaN,0.109277328346312,-0.00863250190097314,NaN,NaN,NaN,460.911646639488,-7.43489176270974,88.8538994985321
46.525,NaN,NaN,0.110622534141692,-0.00878749589717776,NaN,NaN,NaN,462.776296317734,-6.01117533277588,89.8382030116447
46.53,NaN,NaN,0.111953280217952,-0.00892837725425433,NaN,NaN,NaN,465.545324276062,-4.57683709851693,90.9231355815757
46.535,NaN,NaN,0.113245989235608,-0.00903366753915258,NaN,NaN,NaN,469.142206930451,-3.16662902202417,92.1071739939307
46.54,NaN,NaN,0.114483851413395,-0.00909602818144917,NaN,NaN,NaN,473.451847910498,-1.80461045454564,93.3876771919623
46.545,NaN,NaN,0.115664809838468,-0.00912680019177148,NaN,NaN,NaN,478.321635399156,-0.493458784610453,94.7497433881429
46.55,NaN,NaN,0.116807201706858,-0.00915157590203741,NaN,NaN,NaN,483.566575283775,0.78751776802033,96.1677611056978
46.555,NaN,NaN,0.117951319629969,-0.00920089764837206,NaN,NaN,NaN,488.977953875186,2.07590948796351,97.6155520630117
46.56,NaN,NaN,0.119148712978072,-0.00929824436265309,NaN,NaN,NaN,494.340957206193,3.41460790819941,99.075852481722
46.565,NaN,NaN,0.120441429265363,-0.00945254681008317,NaN,NaN,NaN,499.455919818501,4.84182677990821,100.543663758756
46.57,NaN,NaN,0.121845828879853,-0.00965614486995048,NaN,NaN,NaN,504.166643942392,6.38721939020143,102.024197194982
46.575,NaN,NaN,0.123348509751895,-0.00989197435297962,NaN,NaN,NaN,508.388747433505,8.07222425379521,103.528003525971
46.58,NaN,NaN,0.124912879375635,-0.0101417552780281,NaN,NaN,NaN,512.131531503841,9.91065138947435,105.066207570439
46.585,NaN,NaN,0.12649430076947,-0.0103921487463885,NaN,NaN,NaN,515.504988787239,11.9078864682253,106.649370791061
46.59,NaN,NaN,0.128059797511281,-0.0106379648858915,NaN,NaN,NaN,518.714139200421,14.0575544999267,108.293455741885
46.595,NaN,NaN,0.129604085708226,-0.010879872844941,NaN,NaN,NaN,522.037697955957,16.33597955245,110.028442999761
46.6,NaN,NaN,0.131152278462772,-0.0111187834123127,NaN,NaN,NaN,525.79532708356,18.6991429860205,111.899764344913
46.605,NaN,NaN,0.1327495410728,-0.0113502606178988,NaN,NaN,NaN,530.31145721114,21.0861910767263,113.956194166713
46.61,NaN,NaN,0.134439329985155,-0.0115635098346067,NaN,NaN,NaN,535.880429908116,23.4279527294234,116.229120555033
46.615,NaN,NaN,0.136240054386905,-0.0117428044799262,NaN,NaN,NaN,542.733592915839,25.6588246102306,118.715835464011
46.62,NaN,NaN,0.138132402220979,-0.0118724216801508,NaN,NaN,NaN,551.010587708371,27.7291464678952,121.377485193985
46.625,NaN,NaN,0.140065226151757,-0.0119412360555367,NaN,NaN,NaN,560.740542601909,29.611765256944,124.153315610285
46.63,NaN,NaN,0.141980364148521,-0.0119456056459347,NaN,NaN,NaN,571.831655659804,31.3003489552975,126.983700957439
46.635,NaN,NaN,0.143842841506973,-0.0118886376521944,NaN,NaN,NaN,584.073539499293,32.8025236437277,129.831093762566
46.64,NaN,NaN,0.145661795626107,-0.0117807432037836,NaN,NaN,NaN,597.154963832372,34.1323736086846,132.689409836525
46.645,NaN,NaN,0.147486079073109,-0.0116384954267585,NaN,NaN,NaN,610.694231202383,35.3027183602499,135.578553070659
46.65,NaN,NaN,0.149379445797018,-0.0114833343078159,NaN,NaN,NaN,624.278401762675,36.3177322068308,138.529620264202
46.655,NaN,NaN,0.151392472462846,-0.0113385615661853,NaN,NaN,NaN,637.507778954124,37.1682677222731,141.5696917447
46.66,NaN,NaN,0.153545956390751,-0.0112274339977513,NaN,NaN,NaN,650.037265439836,37.8332170281146,144.710690766426
46.665,NaN,NaN,0.155832544472176,-0.0111702926100582,NaN,NaN,NaN,661.606011850952,38.2842011800036,147.941078472288
46.67,NaN,NaN,0.158232509997578,-0.0111817074878062,NaN,NaN,NaN,672.049115197622,38.487610228307,151.218456607056
46.675,NaN,NaN,0.160729420551123,-0.011268938780521,NaN,NaN,NaN,681.289517016176,38.4017811526188,154.466210915499
46.68,NaN,NaN,0.163317747825314,-0.011429523609591,NaN,NaN,NaN,689.314171962432,37.9770208198892,157.580128027572
46.685,NaN,NaN,0.166000689752769,-0.0116502526136131,NaN,NaN,NaN,696.145484727496,37.1638541571178,160.445884080679
46.69,NaN,NaN,0.168780199752705,-0.011909762342551,NaN,NaN,NaN,701.814535277667,35.924343684861,162.958503919656
46.695,NaN,NaN,0.171646095947345,-0.0121829525134958,NaN,NaN,NaN,706.343516366669,34.2376407776726,165.034265570966
46.7,NaN,NaN,0.174572765630665,-0.0124474721804693,NaN,NaN,NaN,709.7385465808,32.0979986041309,166.613167875767
46.705,NaN,NaN,0.177523057445697,-0.0126893249745913,NaN,NaN,NaN,711.996899904951,29.5077291206049,167.659020987548
46.71,NaN,NaN,0.180454501150931,-0.0129037603956836,NaN,NaN,NaN,713.119745676421,26.47091408548,168.164613094954
46.715,NaN,NaN,0.183326640445073,-0.0130918954181566,NaN,NaN,NaN,713.128979290881,22.9904208343356,168.163617972437
46.72,NaN,NaN,0.186104645582299,-0.0132548790080743,NaN,NaN,NaN,712.079828182268,19.0677292559761,167.741440402014
46.725,NaN,NaN,0.18875978984256,-0.0133900890325166,NaN,NaN,NaN,710.057815260489,14.7045931672179,167.032213925169
46.73,NaN,NaN,0.191266057228561,-0.0134901162277169,NaN,NaN,NaN,707.152993411401,9.90291414266662,166.195909592054
46.735,NaN,NaN,0.193600608990568,-0.0135454021484698,NaN,NaN,NaN,703.412830170661,4.65633204617141,165.380726695103
46.74,NaN,NaN,0.195746978479264,-0.0135469435970765,NaN,NaN,NaN,698.788004906312,-1.06753328192821,164.68458563084
46.745,NaN,NaN,0.197703910016791,-0.0134883363540623,NaN,NaN,NaN,693.089667889944,-7.34174298906743,164.129238423474
46.75,NaN,NaN,0.199492340587696,-0.0133644968386117,NaN,NaN,NaN,685.981528076922,-14.2791148801573,163.655197113645
46.755,NaN,NaN,0.201158483341775,-0.013168876186936,NaN,NaN,NaN,677.017455048205,-22.0104573159184,163.135703276121
46.76,NaN,NaN,0.202766433034545,-0.0128910045568509,NaN,NaN,NaN,665.717084475098,-30.6412354047181,162.401306190164
46.765,NaN,NaN,0.20438391453077,-0.0125145688825429,NaN,NaN,NaN,651.65742362153,-40.1946349401654,161.265778287448
46.77,NaN,NaN,0.20606408373372,-0.0120188764641835,NaN,NaN,NaN,634.552134780621,-50.5567742802208,159.547158955138
46.775,NaN,NaN,0.207827723565811,-0.0113823535736627,NaN,NaN,NaN,614.289880916544,-61.4432680855173,157.078291669919
46.78,NaN,NaN,0.209654181356033,-0.0105883608567106,NaN,NaN,NaN,590.916923511613,-72.3981394738228,153.703293421132
46.785,NaN,NaN,0.211482273747882,-0.00962991420917592,NaN,NaN,NaN,564.569569594781,-82.8264954597034,149.262020728602
46.79,NaN,NaN,0.213220820833854,-0.00851141725841154,NaN,NaN,NaN,535.381365702649,-92.0599674168418,143.575590521572
46.795,NaN,NaN,0.214773254950252,-0.00724635717221078,NaN,NaN,NaN,503.405874072546,-99.4417793927844,136.45538744826
46.8,NaN,NaN,0.216062444583269,-0.0058509467479575,NaN,NaN,NaN,468.5936989711,-104.417892247272,127.752746824851
46.805,NaN,NaN,0.217046854349799,-0.00433251937531487,NaN,NaN,NaN,430.83949006855,-106.613316004958,117.444979534893
46.81,NaN,NaN,0.217729355009066,-0.00267525271263047,NaN,NaN,NaN,390.092413115262,-105.876853942996,105.724641690137
46.815,NaN,NaN,0.218161527887746,-0.000827433971250957,NaN,NaN,NaN,346.510124194299,-102.28552383572,93.0427167364749
46.82,NaN,NaN,0.218444787024408,0.00130422711304212,NaN,NaN,NaN,300.613185449018,-96.1178328355877,80.066677254761
46.825,NaN,NaN,0.218726468324876,0.00385027383971726,NaN,NaN,NaN,253.384151328157,-87.8161875784388,67.5533667553788
46.83,NaN,NaN,0.219194424882026,0.0069587043486935,NaN,NaN,NaN,206.263260731174,-77.954899137417,56.1818981960981
46.835,NaN,NaN,0.220064218071385,0.0107483824772164,NaN,NaN,NaN,161.018683432005,-67.2073599539378,46.4096649830018
46.84,NaN,NaN,0.221544120445654,0.0152034316807483,NaN,NaN,NaN,119.511161221695,-56.2937295725255,38.397633008681
46.845,NaN,NaN,0.223739785773495,0.0199454502785742,NaN,NaN,NaN,83.4033264000807,-45.8979645364967,32.0186585901
46.85,NaN,NaN,0.22642425152931,0.0237738371450609,NaN,NaN,NaN,53.8776707831286,-36.5710351852158,26.9388530211573
46.855,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.86,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.865,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.87,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.875,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.88,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.885,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.89,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.895,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.9,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.905,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.91,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.915,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.92,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.925,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.93,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.935,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.94,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.945,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.95,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.955,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.96,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.965,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.97,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.975,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.98,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.985,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.99,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
46.995,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.005,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.01,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.015,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.02,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.025,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.03,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.035,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.04,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.045,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.05,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.055,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.06,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.065,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.07,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.075,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.08,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.085,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.09,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.095,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.1,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.105,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.11,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.115,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.12,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.125,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.13,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.135,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.14,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.145,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.15,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.155,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.16,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.165,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.17,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.175,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.18,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.185,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.19,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.195,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.2,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.205,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.21,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.215,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.22,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.225,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.23,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.235,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.24,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.245,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.25,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.255,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.26,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.265,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.27,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.275,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
47.28,NaN,NaN,-0.0149930883356293,0.048016860655908,NaN,NaN,NaN,43.3217432937626,49.747262820869,26.2949778814971
47.285,NaN,NaN,-0.0185450079398668,0.0337588612031502,NaN,NaN,NaN,66.8839197633736,67.8552504891284,25.6666572790915
47.29,NaN,NaN,-0.0197887486976218,0.0261767469508858,NaN,NaN,NaN,92.8736277892907,81.3919317807364,24.9357258905918
47.295,NaN,NaN,-0.019174083715038,0.0219562890873826,NaN,NaN,NaN,119.404109059998,87.5259028012985,24.3828310413756
47.3,NaN,NaN,-0.0167871374531012,0.0195832617841068,NaN,NaN,NaN,145.150316773603,85.1435613860347,24.2219369671318
47.305,NaN,NaN,-0.0125797055067505,0.0181376646576796,NaN,NaN,NaN,169.808086060512,75.1086509272363,24.5624921881961
47.31,NaN,NaN,-0.00658833613870713,0.016930059093141,NaN,NaN,NaN,194.109911298279,59.8409471966008,25.4112381837244
47.315,NaN,NaN,0.000851163658540655,0.0154660325514175,NaN,NaN,NaN,219.363758001649,42.4283266932815,26.706190940837
47.32,NaN,NaN,0.00903967550181473,0.0135323464639845,NaN,NaN,NaN,246.724601260044,25.6544157049808,28.3705836224321
47.325,NaN,NaN,0.017110882185178,0.0112215415613195,NaN,NaN,NaN,276.534886997948,11.2981945549936,30.3603020776148
47.33,NaN,NaN,0.0243551897626342,0.0088105630934015,NaN,NaN,NaN,308.019753511598,-0.104238564177532,32.6727881670474
47.335,NaN,NaN,0.0303982995918932,0.00658184189556738,NaN,NaN,NaN,339.443877194967,-9.04689455136288,35.3096495866927
47.34,NaN,NaN,0.0351825126345759,0.00470985561595738,NaN,NaN,NaN,368.632438805477,-16.5575079662826,38.2220334053726
47.345,NaN,NaN,0.0388410421637904,0.00324187882633686,NaN,NaN,NaN,393.632067919066,-23.659741575515,41.28229486197
47.35,NaN,NaN,0.0415909908489587,0.00213034357899361,NaN,NaN,NaN,413.265675325219,-31.0081837486251,44.3050898365735
47.355,NaN,NaN,0.0436865996249554,0.00128094722467659,NaN,NaN,NaN,427.404094301561,-38.7895116613736,47.1057400898823
47.36,NaN,NaN,0.045400815252947,0.000592598805014555,NaN,NaN,NaN,436.90979224807,-46.8404550131555,49.5619781154737
47.365,NaN,NaN,0.0470076205997036,-1.84463202782537e-05,NaN,NaN,NaN,443.325074205262,-54.8559723549558,51.6464535301515
47.37,NaN,NaN,0.048751216922682,-0.000610172480031534,NaN,NaN,NaN,448.442086643445,-62.5706106348841,53.4184063668911
47.375,NaN,NaN,0.0508002135288916,-0.00121454793700676,NaN,NaN,NaN,453.896795615904,-69.8488469831334,54.9873392707441
47.38,NaN,NaN,0.0532059614197515,-0.00183983759022571,NaN,NaN,NaN,460.884698968438,-76.6782324335645,56.4730303820978
47.385,NaN,NaN,0.0558971969649706,-0.00247061754979533,NaN,NaN,NaN,470.041099411941,-83.1004577383709,57.9781089520865
47.39,NaN,NaN,0.0587128101639069,-0.00307034015609126,NaN,NaN,NaN,481.471804863621,-89.1348002940406,59.5711408164024
47.395,NaN,NaN,0.0614784195676463,-0.003591536499713,NaN,NaN,NaN,494.886921161475,-94.7387618516307,61.268757825064
47.4,NaN,NaN,0.0640656829363804,-0.00399006116922779,NaN,NaN,NaN,509.770341093583,-99.8171028344287,63.0160890277141
